"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
3.082986594E1,5.140383379E1,-5.152847100E-1,1.691967700E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.183292619E1,5.140383370E1,-5.152844400E-1,1.693945279E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.282831421E1,5.140383362E1,-5.152842300E-1,1.694403075E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.383412946E1,5.140383358E1,-5.152841200E-1,1.695111100E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.483356910E1,5.140383170E1,-5.152825900E-1,1.664239836E1,1.500000060E-1,1.778000031E2,3.216000080E0,6.000000000E0
3.583327367E1,5.140382013E1,-5.152885000E-1,1.770532557E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.683409086E1,5.140381645E1,-5.152916100E-1,1.742077808E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.783395054E1,5.140381339E1,-5.152924600E-1,1.728186297E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.883471397E1,5.140381282E1,-5.152932500E-1,1.685437209E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.982527907E1,5.140381189E1,-5.152864700E-1,1.790198880E1,0.000000000E0,NaN,4.288000107E0,8.000000000E0
4.083264318E1,5.140381257E1,-5.152792300E-1,1.848140436E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
4.183333662E1,5.140381413E1,-5.152735900E-1,1.905569035E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
4.282872000E1,5.140381992E1,-5.152666700E-1,1.773184290E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
4.383452353E1,5.140382327E1,-5.152633600E-1,1.752853685E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
4.483298420E1,5.140382497E1,-5.152617100E-1,1.753232204E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
4.582677805E1,5.140382583E1,-5.152609000E-1,1.752707349E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
4.682790659E1,5.140382626E1,-5.152605000E-1,1.753049169E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
4.782573820E1,5.140382646E1,-5.152603200E-1,1.753775497E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
4.882679518E1,5.140382655E1,-5.152602800E-1,1.753543563E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
4.982910543E1,5.140382662E1,-5.152602600E-1,1.753738874E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
5.082449543E1,5.140382669E1,-5.152602600E-1,1.754562844E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
5.182776902E1,5.140382675E1,-5.152602700E-1,1.755240329E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
5.283016677E1,5.140382680E1,-5.152603000E-1,1.756363369E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
5.382963911E1,5.140382686E1,-5.152603200E-1,1.756998128E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
5.483016833E1,5.140382690E1,-5.152603200E-1,1.758285967E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
5.582605738E1,5.140382690E1,-5.152603200E-1,1.759134356E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
5.682704035E1,5.140382687E1,-5.152603200E-1,1.759445637E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
5.782988467E1,5.140382685E1,-5.152603000E-1,1.760135338E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
5.883062565E1,5.140382679E1,-5.152602400E-1,1.761209568E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
5.982970414E1,5.140382675E1,-5.152602000E-1,1.761771099E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
6.082962549E1,5.140382680E1,-5.152601800E-1,1.763046733E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
6.182945486E1,5.140382683E1,-5.152601200E-1,1.764029405E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
6.283088214E1,5.140382683E1,-5.152600600E-1,1.765170770E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
6.382911797E1,5.140382682E1,-5.152600100E-1,1.765067018E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
6.482569286E1,5.140382680E1,-5.152599700E-1,1.766574592E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
6.582516781E1,5.140382677E1,-5.152599500E-1,1.767831921E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
6.682641624E1,5.140382679E1,-5.152599400E-1,1.769077038E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
6.782687910E1,5.140382679E1,-5.152599200E-1,1.769339492E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
6.882604180E1,5.140382680E1,-5.152598800E-1,1.769955952E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
6.982742935E1,5.140382681E1,-5.152598200E-1,1.770517482E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
7.082738857E1,5.140382683E1,-5.152597900E-1,1.771158354E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
7.182566497E1,5.140382690E1,-5.152597500E-1,1.771433012E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
7.282596080E1,5.140382693E1,-5.152596700E-1,1.772342445E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
7.382554480E1,5.140382697E1,-5.152596000E-1,1.772885664E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
7.482658667E1,5.140382697E1,-5.152595900E-1,1.773233566E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
7.582749938E1,5.140382696E1,-5.152595900E-1,1.773233566E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
7.683045474E1,5.140382696E1,-5.152595500E-1,1.775034108E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
7.782958213E1,5.140382697E1,-5.152595500E-1,1.774704518E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
7.882991103E1,5.140382696E1,-5.152595400E-1,1.775040213E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
7.983184123E1,5.140382695E1,-5.152594700E-1,1.775662781E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
8.082942967E1,5.140382696E1,-5.152594400E-1,1.776444035E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
8.183025602E1,5.140382697E1,-5.152594400E-1,1.776157169E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
8.282898435E1,5.140382698E1,-5.152594100E-1,1.776175482E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
8.382756715E1,5.140382701E1,-5.152594700E-1,1.775510190E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
8.482574298E1,5.140382702E1,-5.152594700E-1,1.775742123E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
8.582796589E1,5.140382704E1,-5.152595100E-1,1.775540700E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
8.682848016E1,5.140382706E1,-5.152595300E-1,1.774893724E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
8.782713807E1,5.140382707E1,-5.152595600E-1,1.775455243E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
8.882774171E1,5.140382707E1,-5.152595200E-1,1.775113451E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
8.982769999E1,5.140382708E1,-5.152595000E-1,1.775546802E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
9.082681061E1,5.140382705E1,-5.152594500E-1,1.775803158E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
9.182466910E1,5.140382704E1,-5.152593900E-1,1.775784856E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
9.282509596E1,5.140382705E1,-5.152593700E-1,1.775900825E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
9.382536185E1,5.140382708E1,-5.152593500E-1,1.775967964E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
9.482821601E1,5.140382709E1,-5.152593500E-1,1.776041206E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
9.582895236E1,5.140382710E1,-5.152593700E-1,1.775858097E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
9.682895235E1,5.140382711E1,-5.152594000E-1,1.775845885E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
9.783095797E1,5.140382708E1,-5.152594000E-1,1.775375917E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
9.883049380E1,5.140382709E1,-5.152593700E-1,1.777499943E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
9.983125760E1,5.140382713E1,-5.152593100E-1,1.777322946E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.008284994E2,5.140382716E1,-5.152592000E-1,1.778494834E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.018299848E2,5.140382716E1,-5.152591200E-1,1.778897676E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.028307513E2,5.140382717E1,-5.152590600E-1,1.779520241E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.038269368E2,5.140382719E1,-5.152590400E-1,1.779562967E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.048286576E2,5.140382725E1,-5.152590200E-1,1.779959694E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.058306224E2,5.140382866E1,-5.152613900E-1,1.717483713E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.068301250E2,5.140382982E1,-5.152647600E-1,1.740975638E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.078300108E2,5.140383019E1,-5.152670800E-1,1.732821020E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.088316668E2,5.140383040E1,-5.152682100E-1,1.734584778E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.098297669E2,5.140383054E1,-5.152687500E-1,1.735011946E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.108253706E2,5.140383062E1,-5.152689800E-1,1.736257029E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.118236377E2,5.140383064E1,-5.152690600E-1,1.737154234E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.128259159E2,5.140383066E1,-5.152690900E-1,1.737569268E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.138250590E2,5.140383071E1,-5.152690500E-1,1.739223322E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.148257751E2,5.140383076E1,-5.152690300E-1,1.739430841E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.158254187E2,5.140383080E1,-5.152690300E-1,1.740279227E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.168248785E2,5.140383089E1,-5.152689600E-1,1.741524348E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.178248600E2,5.140383092E1,-5.152689400E-1,1.741853938E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.188251272E2,5.140383098E1,-5.152688900E-1,1.742079771E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.198261084E2,5.140383107E1,-5.152687800E-1,1.743233343E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.208253410E2,5.140383114E1,-5.152687100E-1,1.743971873E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.218275687E2,5.140383123E1,-5.152685800E-1,1.744722616E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.228286711E2,5.140383131E1,-5.152684800E-1,1.745168181E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.238270912E2,5.140383139E1,-5.152682900E-1,1.744899645E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.248276776E2,5.140383149E1,-5.152681600E-1,1.746205807E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.258270429E2,5.140383157E1,-5.152680500E-1,1.747719488E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.268257421E2,5.140383168E1,-5.152679000E-1,1.750063250E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.278260450E2,5.140383175E1,-5.152677500E-1,1.750875032E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.288253888E2,5.140383178E1,-5.152676500E-1,1.752370405E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.298255745E2,5.140383180E1,-5.152675800E-1,1.752150686E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.308258856E2,5.140383182E1,-5.152675300E-1,1.753133357E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.318250671E2,5.140383180E1,-5.152675200E-1,1.752956357E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.328252135E2,5.140383178E1,-5.152675200E-1,1.752797667E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.338261270E2,5.140383176E1,-5.152674600E-1,1.751076485E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.348276997E2,5.140383176E1,-5.152673300E-1,1.751131433E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.358289376E2,5.140383179E1,-5.152672000E-1,1.750887307E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.368294023E2,5.140383184E1,-5.152671000E-1,1.750484485E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.378249512E2,5.140383184E1,-5.152669900E-1,1.749782595E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.388240313E2,5.140383182E1,-5.152668500E-1,1.748476461E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.398256090E2,5.140383178E1,-5.152667400E-1,1.749581214E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.408268219E2,5.140383178E1,-5.152666100E-1,1.749349298E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.418254392E2,5.140383184E1,-5.152665200E-1,1.749373719E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.428255909E2,5.140383189E1,-5.152663600E-1,1.749605670E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.438259326E2,5.140383191E1,-5.152662300E-1,1.749764377E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.448252776E2,5.140383194E1,-5.152660900E-1,1.750338123E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.458248710E2,5.140383203E1,-5.152659800E-1,1.751693112E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.468237663E2,5.140383214E1,-5.152658100E-1,1.752938244E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.478254555E2,5.140383217E1,-5.152657500E-1,1.752236345E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.488250630E2,5.140383222E1,-5.152655500E-1,1.753029824E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.498261002E2,5.140383684E1,-5.152518200E-1,1.809391144E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.508288531E2,5.140384060E1,-5.152408200E-1,1.854845188E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.518269247E2,5.140384229E1,-5.152349600E-1,1.845476932E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.528257433E2,5.140384317E1,-5.152320000E-1,1.845623738E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.538257862E2,5.140384364E1,-5.152305000E-1,1.846087767E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.548250917E2,5.140384386E1,-5.152297800E-1,1.845038040E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.558268493E2,5.140384397E1,-5.152294000E-1,1.844824458E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.568257708E2,5.140384405E1,-5.152292200E-1,1.844836683E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.578246442E2,5.140384412E1,-5.152291200E-1,1.846081808E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.588251332E2,5.140384414E1,-5.152290200E-1,1.846722689E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.598248876E2,5.140384413E1,-5.152289500E-1,1.847131634E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.608278258E2,5.140384413E1,-5.152289300E-1,1.848541549E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.618264284E2,5.140384415E1,-5.152289300E-1,1.849219038E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.628253361E2,5.140384416E1,-5.152288900E-1,1.850000292E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.638251117E2,5.140384415E1,-5.152288400E-1,1.850909723E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.648253823E2,5.140384414E1,-5.152288200E-1,1.850653379E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.658256262E2,5.140384412E1,-5.152287000E-1,1.852087722E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.668251183E2,5.140384411E1,-5.152285700E-1,1.852051118E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.678249780E2,5.140384407E1,-5.152284400E-1,1.851361440E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.688255751E2,5.140384405E1,-5.152283700E-1,1.850732788E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.698274901E2,5.140384474E1,-5.152295500E-1,1.783892992E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.708265018E2,5.140384593E1,-5.152309200E-1,1.789282144E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.718253660E2,5.140384653E1,-5.152315800E-1,1.788805946E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.728254866E2,5.140384687E1,-5.152319400E-1,1.789556610E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.738247753E2,5.140384705E1,-5.152321300E-1,1.791503596E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.748252727E2,5.140384716E1,-5.152322400E-1,1.792437413E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.758254694E2,5.140384723E1,-5.152322900E-1,1.792864648E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.768273040E2,5.140384726E1,-5.152322100E-1,1.793615388E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.778286952E2,5.140384728E1,-5.152321300E-1,1.793194255E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.788292380E2,5.140384729E1,-5.152320100E-1,1.792297053E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.798295698E2,5.140384727E1,-5.152318400E-1,1.792205523E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.808301943E2,5.140384726E1,-5.152317500E-1,1.792034637E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.818285311E2,5.140384728E1,-5.152316900E-1,1.791485327E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.828303585E2,5.140384814E1,-5.152328900E-1,1.879729746E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.838257737E2,5.140384835E1,-5.152336100E-1,1.878985011E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.848302547E2,5.140384847E1,-5.152339500E-1,1.879119237E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.858300594E2,5.140384921E1,-5.152339800E-1,1.987999801E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.868302698E2,5.140384851E1,-5.152314400E-1,1.984789722E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.878302387E2,5.140384815E1,-5.152294000E-1,1.994787565E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.888305662E2,5.140384795E1,-5.152283800E-1,1.993859974E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.898344000E2,5.140384783E1,-5.152281400E-1,1.952191312E1,2.099999934E-1,1.420000000E2,3.216000080E0,4.000000000E0
1.908323309E2,5.140384772E1,-5.152280200E-1,1.935943776E1,3.100000024E-1,9.319999695E1,3.216000080E0,4.000000000E0
1.918360850E2,5.140384967E1,-5.152285500E-1,1.839709450E1,4.600000083E-1,9.959999847E1,3.216000080E0,6.000000000E0
1.928327595E2,5.140385013E1,-5.152293900E-1,1.791039879E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.938293467E2,5.140384900E1,-5.152319500E-1,1.734301344E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.948290070E2,5.140384968E1,-5.152339700E-1,1.690447281E1,2.700000107E-1,3.535000000E2,3.216000080E0,6.000000000E0
1.958271420E2,5.140385014E1,-5.152345800E-1,1.642662749E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.968253504E2,5.140384922E1,-5.152350800E-1,1.620275050E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.978256459E2,5.140384926E1,-5.152331000E-1,1.619512361E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.988271618E2,5.140384988E1,-5.152295800E-1,1.604900955E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.998266765E2,5.140384882E1,-5.152253800E-1,1.523547802E1,2.099999934E-1,1.518999939E2,4.288000107E0,6.000000000E0
2.008258316E2,5.140384874E1,-5.152187600E-1,1.470881418E1,2.199999988E-1,1.970000000E2,4.288000107E0,6.000000000E0
2.018256821E2,5.140384923E1,-5.152109900E-1,1.435732234E1,1.599999964E-1,1.518000031E2,3.216000080E0,6.000000000E0
2.028286838E2,5.140385375E1,-5.151927100E-1,1.477903469E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.038269413E2,5.140385817E1,-5.151766400E-1,1.509765590E1,1.350000024E0,7.090000153E1,3.216000080E0,6.000000000E0
2.048302120E2,5.140386382E1,-5.151552100E-1,1.430770162E1,1.340000033E0,5.640000153E1,3.216000080E0,6.000000000E0
2.058346971E2,5.140386864E1,-5.151327600E-1,1.470762956E1,1.340000033E0,8.309999847E1,3.216000080E0,6.000000000E0
2.068325047E2,5.140386371E1,-5.151185300E-1,1.581397422E1,1.330000043E0,1.641000061E2,4.288000107E0,6.000000000E0
2.078290153E2,5.140385642E1,-5.151241700E-1,1.638892292E1,1.340000033E0,2.370000000E2,4.288000107E0,6.000000000E0
2.088285517E2,5.140386003E1,-5.151404900E-1,1.590672195E1,1.320000052E0,3.171000061E2,4.288000107E0,6.000000000E0
2.098323028E2,5.140387119E1,-5.151459000E-1,1.643423462E1,1.299999952E0,3.598999939E2,4.288000107E0,6.000000000E0
2.108328006E2,5.140387534E1,-5.151391200E-1,1.595340564E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.118307093E2,5.140387821E1,-5.151461100E-1,1.544369023E1,1.299999952E0,3.322000122E2,4.288000107E0,6.000000000E0
2.128298271E2,5.140388490E1,-5.151527700E-1,1.480665343E1,1.289999962E0,3.386000061E2,5.360000134E0,6.000000000E0
2.138296912E2,5.140388939E1,-5.151551100E-1,1.526734088E1,6.499999762E-1,3.257000122E2,5.360000134E0,6.000000000E0
2.148276197E2,5.140388853E1,-5.151546400E-1,1.463306469E1,2.599999905E-1,8.999999762E-1,5.360000134E0,8.000000000E0
2.158281555E2,5.140388053E1,-5.151468100E-1,1.418672982E1,0.000000000E0,NaN,5.360000134E0,8.000000000E0
2.168318394E2,5.140387625E1,-5.151438000E-1,1.409530579E1,0.000000000E0,NaN,5.360000134E0,6.000000000E0
2.178354746E2,5.140387634E1,-5.151491400E-1,1.464473738E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.188351310E2,5.140387627E1,-5.151517100E-1,1.466096948E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.198288981E2,5.140387608E1,-5.151528700E-1,1.468538219E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.208286599E2,5.140387594E1,-5.151533800E-1,1.468629715E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
