"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.394270254E1,5.140473194E1,-5.116557400E-1,1.541519283E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
2.494355988E1,5.140473194E1,-5.116556800E-1,1.542385990E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
2.594452764E1,5.140473195E1,-5.116556500E-1,1.542764411E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
2.694263685E1,5.140473198E1,-5.116556600E-1,1.542453129E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
2.794161258E1,5.140473199E1,-5.116556600E-1,1.541720706E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
2.894274637E1,5.140473198E1,-5.116557000E-1,1.542581297E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.994272225E1,5.140473198E1,-5.116557300E-1,1.542453120E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
3.094348741E1,5.140473198E1,-5.116557700E-1,1.542190664E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
3.194649016E1,5.140473199E1,-5.116557500E-1,1.543704337E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
3.294287578E1,5.140473200E1,-5.116557600E-1,1.542965810E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
3.394119843E1,5.140473200E1,-5.116557500E-1,1.543014639E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
3.494253931E1,5.140473202E1,-5.116557400E-1,1.542776602E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
3.594167697E1,5.140473203E1,-5.116557900E-1,1.542038070E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
3.694296457E1,5.140473204E1,-5.116558700E-1,1.541110325E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
3.793839357E1,5.140473204E1,-5.116559100E-1,1.541110319E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
3.894422810E1,5.140473202E1,-5.116559300E-1,1.541568082E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
3.994399971E1,5.140473199E1,-5.116559300E-1,1.542312713E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
4.094203319E1,5.140473196E1,-5.116559400E-1,1.543228241E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
4.194306184E1,5.140473194E1,-5.116559800E-1,1.543258754E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
4.294028542E1,5.140473193E1,-5.116560000E-1,1.543258753E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
4.394257547E1,5.140473193E1,-5.116559900E-1,1.543295375E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
4.494462359E1,5.140473192E1,-5.116560000E-1,1.543344202E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
4.594464687E1,5.140473190E1,-5.116560200E-1,1.543685998E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
4.694304478E1,5.140473189E1,-5.116560300E-1,1.544058312E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
4.794090655E1,5.140473188E1,-5.116560600E-1,1.543606649E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
4.894309118E1,5.140473188E1,-5.116560900E-1,1.542947465E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
4.994227888E1,5.140473190E1,-5.116561500E-1,1.542019722E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
5.093871070E1,5.140473191E1,-5.116561700E-1,1.542019718E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
5.194380997E1,5.140473193E1,-5.116561400E-1,1.542080756E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
5.294476121E1,5.140473194E1,-5.116561200E-1,1.541464303E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
5.394223735E1,5.140473195E1,-5.116560900E-1,1.541958691E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
5.494137172E1,5.140473196E1,-5.116560700E-1,1.541922072E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
5.594274208E1,5.140473196E1,-5.116560700E-1,1.541854933E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
5.694313974E1,5.140473197E1,-5.116560600E-1,1.542013625E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
5.794366390E1,5.140473195E1,-5.116560600E-1,1.541775589E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
5.894461889E1,5.140473193E1,-5.116560600E-1,1.541793901E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
5.994417222E1,5.140473190E1,-5.116559800E-1,1.541391081E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
6.094177414E1,5.140473189E1,-5.116559500E-1,1.541439914E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
6.194328471E1,5.140473186E1,-5.116559300E-1,1.541330055E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
6.293858596E1,5.140473185E1,-5.116559300E-1,1.541336159E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
6.394197559E1,5.140473491E1,-5.116570600E-1,1.412875122E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
6.494477767E1,5.140473848E1,-5.116533100E-1,1.393551640E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
6.594554506E1,5.140474120E1,-5.116511200E-1,1.394528306E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
6.693983219E1,5.140474210E1,-5.116503900E-1,1.394564962E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
6.794132755E1,5.140474377E1,-5.116494400E-1,1.443136752E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
6.894493880E1,5.140474505E1,-5.116493300E-1,1.450674525E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
6.994559895E1,5.140474569E1,-5.116492600E-1,1.451345879E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
7.094181853E1,5.140474605E1,-5.116492500E-1,1.450979646E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
7.194592227E1,5.140474780E1,-5.116473400E-1,1.469503947E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
7.294543596E1,5.140474858E1,-5.116458900E-1,1.574203789E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
7.394190934E1,5.140474716E1,-5.116482300E-1,1.590646453E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
7.494337320E1,5.140474612E1,-5.116493700E-1,1.587582409E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
7.594198871E1,5.140474558E1,-5.116499500E-1,1.587258884E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
7.694283032E1,5.140474531E1,-5.116502500E-1,1.586904859E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
7.794296594E1,5.140474515E1,-5.116503500E-1,1.587698314E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
7.894321057E1,5.140474507E1,-5.116503600E-1,1.588345290E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
7.994139374E1,5.140474504E1,-5.116503800E-1,1.588296462E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
8.094155640E1,5.140474502E1,-5.116503900E-1,1.588204909E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
8.194264624E1,5.140474501E1,-5.116504800E-1,1.587252750E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
8.294177790E1,5.140474500E1,-5.116505600E-1,1.588027886E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
8.394273529E1,5.140474497E1,-5.116506300E-1,1.588449022E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
8.494711825E1,5.140474494E1,-5.116506400E-1,1.588998339E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
8.594367002E1,5.140474491E1,-5.116506500E-1,1.589816211E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
8.694238798E1,5.140474491E1,-5.116506600E-1,1.590194628E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
8.793885892E1,5.140474490E1,-5.116506600E-1,1.590206835E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
8.894281115E1,5.140474486E1,-5.116506300E-1,1.592129449E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
8.994453979E1,5.140474482E1,-5.116506000E-1,1.591683899E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
9.094093640E1,5.140474481E1,-5.116505900E-1,1.591690004E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
9.194676452E1,5.140474477E1,-5.116504800E-1,1.592208820E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
9.294482395E1,5.140474477E1,-5.116504100E-1,1.592568936E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
9.394168144E1,5.140474476E1,-5.116504100E-1,1.592971769E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
9.494255055E1,5.140474475E1,-5.116504100E-1,1.593002287E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
9.594080727E1,5.140474474E1,-5.116504000E-1,1.593148773E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
9.694238382E1,5.140474472E1,-5.116503800E-1,1.593093846E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
9.794294892E1,5.140474473E1,-5.116504000E-1,1.593185395E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
9.894755616E1,5.140474474E1,-5.116504200E-1,1.593026701E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
9.994077126E1,5.140474476E1,-5.116504800E-1,1.593563801E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.009408386E2,5.140474476E1,-5.116505000E-1,1.593936113E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.019409406E2,5.140474478E1,-5.116505800E-1,1.593252508E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.029421280E2,5.140474479E1,-5.116506200E-1,1.592892394E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.039417617E2,5.140474480E1,-5.116506300E-1,1.593118223E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.049437325E2,5.140474482E1,-5.116505800E-1,1.593435610E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.059446988E2,5.140474483E1,-5.116505800E-1,1.593130434E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.069416263E2,5.140474483E1,-5.116505900E-1,1.592794739E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.079412521E2,5.140474482E1,-5.116505600E-1,1.592062322E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.089411646E2,5.140474481E1,-5.116505400E-1,1.591909737E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.099416836E2,5.140474482E1,-5.116505700E-1,1.591970768E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.109446505E2,5.140474483E1,-5.116505700E-1,1.591854801E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.119450156E2,5.140474484E1,-5.116506000E-1,1.591604552E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.129462501E2,5.140474484E1,-5.116505700E-1,1.591775454E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.139491640E2,5.140474484E1,-5.116505700E-1,1.591128482E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.149421967E2,5.140474484E1,-5.116505700E-1,1.591110171E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
1.159459958E2,5.140474482E1,-5.116505000E-1,1.591000318E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.169464705E2,5.140474482E1,-5.116504800E-1,1.591226151E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.179460748E2,5.140474481E1,-5.116504800E-1,1.591134599E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.189450815E2,5.140474482E1,-5.116505200E-1,1.591140696E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.199476004E2,5.140474482E1,-5.116505500E-1,1.591116278E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
1.209425117E2,5.140474482E1,-5.116505700E-1,1.590689030E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.219454316E2,5.140474481E1,-5.116505600E-1,1.591415350E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.229480167E2,5.140474480E1,-5.116506000E-1,1.591598451E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.239458760E2,5.140474480E1,-5.116506300E-1,1.590512021E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
1.249471727E2,5.140474479E1,-5.116506900E-1,1.591274954E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.259457039E2,5.140474327E1,-5.116475300E-1,1.539731268E1,3.700000048E-1,1.125999985E2,3.216000080E0,4.000000000E0
1.269438185E2,5.140474208E1,-5.116424700E-1,1.517185606E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.279419378E2,5.140474130E1,-5.116394100E-1,1.516551283E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.289409795E2,5.140473827E1,-5.116332500E-1,1.473821555E1,3.899999857E-1,1.415000000E2,3.216000080E0,4.000000000E0
1.299440924E2,5.140473628E1,-5.116266900E-1,1.506042983E1,1.899999976E-1,1.341999969E2,3.216000080E0,6.000000000E0
1.309418181E2,5.140473526E1,-5.116222100E-1,1.507984541E1,1.899999976E-1,1.296999969E2,4.288000107E0,6.000000000E0
1.319437903E2,5.140473226E1,-5.116047700E-1,1.473691314E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
1.329488055E2,5.140473040E1,-5.116017500E-1,1.370127368E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
1.339435268E2,5.140472896E1,-5.115994400E-1,1.354759105E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
1.349444957E2,5.140472689E1,-5.116011100E-1,1.250028801E1,1.800000072E-1,1.135000000E2,3.216000080E0,4.000000000E0
1.359466911E2,5.140472398E1,-5.116067900E-1,1.246939885E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.369399826E2,5.140472269E1,-5.116101300E-1,1.246841885E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.379466022E2,5.140472449E1,-5.116092600E-1,1.306100912E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.389444235E2,5.140472549E1,-5.116087800E-1,1.305411211E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.399455495E2,5.140472557E1,-5.116071900E-1,1.340982699E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.409429753E2,5.140472778E1,-5.116070300E-1,1.335049958E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
1.419434582E2,5.140472930E1,-5.116068200E-1,1.266879720E1,1.500000060E-1,9.659999847E1,3.216000080E0,6.000000000E0
1.429433640E2,5.140473153E1,-5.116062600E-1,1.211752694E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
1.439430464E2,5.140474299E1,-5.116087000E-1,1.178463063E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
1.449454358E2,5.140474543E1,-5.116032300E-1,1.269698956E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.459455967E2,5.140474483E1,-5.115984800E-1,1.184787493E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.469472581E2,5.140474288E1,-5.115924600E-1,1.096879455E1,3.700000048E-1,1.104000015E2,4.288000107E0,6.000000000E0
1.479476538E2,5.140473805E1,-5.115797600E-1,1.227179246E1,1.250000000E0,1.340000000E2,4.288000107E0,6.000000000E0
1.489473899E2,5.140473093E1,-5.115610300E-1,1.210427956E1,1.309999943E0,1.231999969E2,3.216000080E0,6.000000000E0
1.499474768E2,5.140472664E1,-5.115434400E-1,1.069164617E1,1.379999995E0,1.129000015E2,3.216000080E0,6.000000000E0
1.509488791E2,5.140472769E1,-5.115283800E-1,1.013642795E1,1.480000019E0,6.400000000E1,3.216000080E0,6.000000000E0
1.519450056E2,5.140473766E1,-5.115231900E-1,1.008125233E1,1.500000000E0,1.219999981E1,3.216000080E0,6.000000000E0
1.529450457E2,5.140475055E1,-5.115296400E-1,1.153295689E1,1.470000029E0,3.522999878E2,3.216000080E0,6.000000000E0
1.539453578E2,5.140476374E1,-5.115336700E-1,1.267948857E1,1.009999990E0,2.700000048E0,3.216000080E0,6.000000000E0
1.549442681E2,5.140477504E1,-5.115348000E-1,1.321243876E1,1.029999971E0,6.400000095E0,3.216000080E0,6.000000000E0
1.559442104E2,5.140478641E1,-5.115374600E-1,1.393856322E1,1.580000043E0,3.595000000E2,4.288000107E0,6.000000000E0
1.569437546E2,5.140480014E1,-5.115402100E-1,1.332441504E1,1.590000033E0,3.587999878E2,4.288000107E0,6.000000000E0
1.579443420E2,5.140481512E1,-5.115419700E-1,1.466284299E1,1.590000033E0,5.000000000E0,4.288000107E0,6.000000000E0
1.589467279E2,5.140482969E1,-5.115375300E-1,1.605865219E1,1.590000033E0,1.770000076E1,4.288000107E0,6.000000000E0
1.599423170E2,5.140484353E1,-5.115330300E-1,1.486919583E1,1.590000033E0,1.169999981E1,4.288000107E0,6.000000000E0
1.609423860E2,5.140485214E1,-5.115226100E-1,1.228112984E1,1.580000043E0,3.500000000E1,4.288000107E0,6.000000000E0
1.619429046E2,5.140484321E1,-5.115097700E-1,1.252999241E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
1.629406991E2,5.140483884E1,-5.115069500E-1,1.276565560E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
1.639427427E2,5.140483740E1,-5.115043700E-1,1.199637273E1,6.499999762E-1,5.129999924E1,4.288000107E0,6.000000000E0
1.649434863E2,5.140483347E1,-5.115043900E-1,1.228897780E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
1.659466515E2,5.140482947E1,-5.115080100E-1,1.146335321E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
1.669509295E2,5.140482385E1,-5.115130900E-1,1.168850905E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
1.679493134E2,5.140482079E1,-5.115159000E-1,1.175326574E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
1.689428784E2,5.140481922E1,-5.115173100E-1,1.175619464E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
1.699449548E2,5.140481844E1,-5.115180200E-1,1.175393594E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.709474917E2,5.140481810E1,-5.115183900E-1,1.175582778E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
1.719469953E2,5.140481749E1,-5.115197000E-1,1.212673714E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.729464388E2,5.140481743E1,-5.115202500E-1,1.224361880E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.739381220E2,5.140481741E1,-5.115205300E-1,1.224490019E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.749462579E2,5.140481447E1,-5.115216000E-1,1.188473228E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.759401055E2,5.140481261E1,-5.115218000E-1,1.187063411E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.769463916E2,5.140480946E1,-5.115222000E-1,1.161624111E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.779466620E2,5.140480749E1,-5.115254000E-1,1.157119435E1,3.400000036E-1,3.061000061E2,3.216000080E0,4.000000000E0
1.789491398E2,5.140480089E1,-5.115290900E-1,1.125857185E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.799500096E2,5.140479693E1,-5.115304200E-1,1.117147555E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.809485873E2,5.140479494E1,-5.115311400E-1,1.118124155E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.819427793E2,5.140479399E1,-5.115314800E-1,1.118606351E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.829431959E2,5.140479344E1,-5.115317400E-1,1.118343902E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.839417209E2,5.140479314E1,-5.115319900E-1,1.117568743E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.849433110E2,5.140479297E1,-5.115321500E-1,1.117733529E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.859456959E2,5.140479291E1,-5.115322100E-1,1.117312382E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.869425284E2,5.140479288E1,-5.115322200E-1,1.116634893E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.879429603E2,5.140479289E1,-5.115322000E-1,1.116348029E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.889439065E2,5.140479288E1,-5.115321800E-1,1.116152720E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.899422999E2,5.140479278E1,-5.115322600E-1,1.116207648E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.909421474E2,5.140479273E1,-5.115323200E-1,1.116079470E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.919444570E2,5.140479271E1,-5.115323400E-1,1.115994019E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
1.929470779E2,5.140479266E1,-5.115323100E-1,1.118838265E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.939464456E2,5.140479268E1,-5.115323000E-1,1.119045784E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
1.949500704E2,5.140479267E1,-5.115323300E-1,1.118209599E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
1.959460187E2,5.140479265E1,-5.115323600E-1,1.117733523E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
1.969458290E2,5.140479266E1,-5.115323400E-1,1.117391728E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.979446997E2,5.140479260E1,-5.115325000E-1,1.118008166E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.989438731E2,5.140479256E1,-5.115326200E-1,1.118545263E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
1.999454526E2,5.140479253E1,-5.115326600E-1,1.117684664E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.009422104E2,5.140479252E1,-5.115327400E-1,1.118063072E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.019432261E2,5.140479249E1,-5.115328000E-1,1.118655108E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.029443581E2,5.140479245E1,-5.115327900E-1,1.118868734E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.039477405E2,5.140479240E1,-5.115328200E-1,1.118966390E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.049461937E2,5.140479238E1,-5.115328000E-1,1.119289880E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.059471917E2,5.140479232E1,-5.115328600E-1,1.118185140E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.069459086E2,5.140479226E1,-5.115329300E-1,1.118771073E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.079467325E2,5.140479223E1,-5.115329500E-1,1.119582840E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.089444723E2,5.140479221E1,-5.115329600E-1,1.119314285E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.099434146E2,5.140479218E1,-5.115329700E-1,1.119369217E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.109423033E2,5.140479214E1,-5.115329800E-1,1.119155596E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.119434710E2,5.140479211E1,-5.115329300E-1,1.119027430E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.129442060E2,5.140479205E1,-5.115329600E-1,1.119656092E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.139442941E2,5.140479199E1,-5.115330200E-1,1.119534018E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.149430119E2,5.140479191E1,-5.115331500E-1,1.119875804E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.159433010E2,5.140479185E1,-5.115332800E-1,1.119887998E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.169406289E2,5.140479184E1,-5.115333800E-1,1.120949997E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.179417790E2,5.140479181E1,-5.115335300E-1,1.121218535E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.189431488E2,5.140479176E1,-5.115335800E-1,1.120486110E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.199414518E2,5.140479165E1,-5.115336600E-1,1.119997826E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.209472703E2,5.140479151E1,-5.115337900E-1,1.120089371E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
