"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.109589793E2,5.140565037E1,-5.160799000E-1,3.158440838E1,8.729999542E0,3.027999878E2,1.179199982E1,1.200000000E1
2.119702054E2,5.140569434E1,-5.161058300E-1,3.069872646E1,7.059999943E0,3.108999939E2,1.393600082E1,1.200000000E1
2.129612119E2,5.140564570E1,-5.161360500E-1,3.065910761E1,4.630000114E0,2.775000000E2,1.393600082E1,1.200000000E1
2.139597979E2,5.140563398E1,-5.163019200E-1,3.020174957E1,7.429999828E0,2.725000000E2,1.286400032E1,1.200000000E1
2.149699009E2,5.140568636E1,-5.163367100E-1,2.915113384E1,6.710000038E0,2.847000122E2,1.393600082E1,1.200000000E1
2.159679755E2,5.140569290E1,-5.162497800E-1,2.967461733E1,2.950000048E0,2.877999878E2,1.179199982E1,8.000000000E0
2.169705333E2,5.140565190E1,-5.161680900E-1,2.959674566E1,1.320000052E0,1.998999939E2,1.179199982E1,8.000000000E0
2.179773660E2,5.140557957E1,-5.160492500E-1,2.667006498E1,4.280000210E0,1.516000061E2,1.179199982E1,8.000000000E0
2.189614092E2,5.140546613E1,-5.158345200E-1,2.527337998E1,7.599999905E0,1.376000061E2,1.179199982E1,8.000000000E0
2.199656992E2,5.140550078E1,-5.155820500E-1,2.383709615E1,9.859999657E0,1.045999985E2,1.179199982E1,8.000000000E0
2.209654189E2,5.140548132E1,-5.153208600E-1,2.510068780E1,1.172999954E1,9.750000000E1,1.072000027E1,8.000000000E0
2.219584303E2,5.140555907E1,-5.150987300E-1,2.252688593E1,1.336999989E1,8.069999695E1,9.648000717E0,8.000000000E0
2.229578167E2,5.140562765E1,-5.150909500E-1,2.253167305E1,8.729999542E0,6.680000305E1,9.648000717E0,8.000000000E0
2.239602507E2,5.140567891E1,-5.152357700E-1,2.023879074E1,4.110000134E0,8.199999809E0,1.072000027E1,8.000000000E0
2.249585856E2,5.140579328E1,-5.154383000E-1,1.937090335E1,8.659999847E0,3.280000000E2,1.179199982E1,8.000000000E0
2.259620714E2,5.140587556E1,-5.157613500E-1,1.827516038E1,1.214999962E1,3.043999939E2,1.393600082E1,8.000000000E0
2.269635585E2,5.140594581E1,-5.160915400E-1,1.782876911E1,1.510999966E1,2.966000061E2,1.179199982E1,1.200000000E1
2.279562416E2,5.140597208E1,-5.162880600E-1,1.624097601E1,1.027999973E1,2.931000061E2,8.576000214E0,8.000000000E0
2.289637660E2,5.140599384E1,-5.164117600E-1,1.670198513E1,5.320000172E0,2.932000122E2,6.432000160E0,8.000000000E0
2.299600356E2,5.140600511E1,-5.164843300E-1,1.746146741E1,3.710000038E0,2.907999878E2,5.360000134E0,6.000000000E0
2.309586080E2,5.140601626E1,-5.165493700E-1,1.888239740E1,3.890000105E0,2.818999939E2,4.288000107E0,6.000000000E0
2.319576465E2,5.140602784E1,-5.166179600E-1,2.002549053E1,4.239999771E0,2.837000122E2,4.288000107E0,6.000000000E0
2.329585528E2,5.140600910E1,-5.167141500E-1,2.013567011E1,6.090000153E0,2.531999969E2,4.288000107E0,4.000000000E0
2.339626274E2,5.140596024E1,-5.167773000E-1,1.790924167E1,7.690000057E0,2.181999969E2,3.216000080E0,4.000000000E0
2.349634325E2,5.140589901E1,-5.168185000E-1,1.846513698E1,6.909999847E0,2.023999939E2,3.216000080E0,4.000000000E0
2.359591536E2,5.140583421E1,-5.168303300E-1,1.873133832E1,6.889999866E0,1.931999969E2,5.360000134E0,4.000000000E0
2.369568444E2,5.140576168E1,-5.168232700E-1,1.891254691E1,7.219999790E0,1.853000031E2,7.504000187E0,4.000000000E0
2.379571105E2,5.140574935E1,-5.166371700E-1,1.803205587E1,6.590000153E0,1.320000000E2,9.648000717E0,6.000000000E0
2.389576433E2,5.140582972E1,-5.165182300E-1,1.897862800E1,5.239999771E0,7.800000000E1,5.360000134E0,4.000000000E0
2.399554066E2,5.140583778E1,-5.164519900E-1,1.893024564E1,2.619999886E0,7.880000305E1,5.360000134E0,4.000000000E0
2.409570682E2,5.140584360E1,-5.164076200E-1,1.844934162E1,1.350000024E0,7.900000000E1,4.288000107E0,4.000000000E0
2.419579156E2,5.140584377E1,-5.163543800E-1,1.856659717E1,7.599999905E-1,7.890000153E1,4.288000107E0,4.000000000E0
2.429583354E2,5.140584203E1,-5.163181000E-1,1.853771408E1,8.299999833E-1,7.890000153E1,4.288000107E0,4.000000000E0
2.439575361E2,5.140584870E1,-5.162956300E-1,1.877736253E1,9.900000095E-1,7.890000153E1,3.216000080E0,4.000000000E0
2.449583462E2,5.140584386E1,-5.162625700E-1,1.895532548E1,1.330000043E0,7.890000153E1,3.216000080E0,4.000000000E0
2.459599741E2,5.140584323E1,-5.162299800E-1,1.938236956E1,1.840000033E0,7.909999847E1,3.216000080E0,3.000000000E0
2.469615923E2,5.140584857E1,-5.161950700E-1,1.996755482E1,2.049999952E0,8.819999695E1,3.216000080E0,3.000000000E0
2.479577509E2,5.140585329E1,-5.161691300E-1,2.012780225E1,2.609999895E0,8.769999695E1,3.216000080E0,3.000000000E0
2.489561779E2,5.140585963E1,-5.161287500E-1,1.919883370E1,2.990000010E0,7.900000000E1,3.216000080E0,3.000000000E0
2.499564514E2,5.140586620E1,-5.160816600E-1,2.036093805E1,3.309999943E0,7.659999847E1,3.216000080E0,3.000000000E0
2.509564107E2,5.140587250E1,-5.160376100E-1,1.989986974E1,2.740000010E0,8.380000305E1,3.216000080E0,3.000000000E0
2.519577897E2,5.140587788E1,-5.160040200E-1,1.996247027E1,1.789999962E0,7.830000305E1,3.216000080E0,4.000000000E0
2.529556387E2,5.140588725E1,-5.159765000E-1,1.828073671E1,1.919999957E0,8.040000153E1,3.216000080E0,4.000000000E0
2.539560294E2,5.140589620E1,-5.159446600E-1,1.843067399E1,2.200000048E0,7.450000000E1,3.216000080E0,4.000000000E0
2.549554468E2,5.140590423E1,-5.159111100E-1,1.870244023E1,2.259999990E0,8.269999695E1,3.216000080E0,3.000000000E0
2.559563441E2,5.140591052E1,-5.158768300E-1,1.859310503E1,2.309999943E0,8.280000305E1,3.216000080E0,3.000000000E0
2.569578935E2,5.140591336E1,-5.158428600E-1,1.858246551E1,2.079999924E0,9.069999695E1,3.216000080E0,4.000000000E0
2.579563669E2,5.140591190E1,-5.158126300E-1,1.852397245E1,1.830000043E0,9.769999695E1,3.216000080E0,4.000000000E0
2.589561175E2,5.140590572E1,-5.157856000E-1,1.979103988E1,1.950000048E0,1.206999969E2,3.216000080E0,6.000000000E0
2.599554437E2,5.140589547E1,-5.157755100E-1,1.977067373E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.609555573E2,5.140588890E1,-5.157810400E-1,1.951639846E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.619557132E2,5.140588697E1,-5.157768200E-1,1.973301889E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.629567430E2,5.140588627E1,-5.157716000E-1,1.975493765E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.639576844E2,5.140588666E1,-5.157641700E-1,1.997796937E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.649562005E2,5.140588523E1,-5.157592200E-1,2.021515925E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.659580769E2,5.140589011E1,-5.157407600E-1,2.019247463E1,2.240000010E0,8.480000305E1,3.216000080E0,4.000000000E0
2.669602278E2,5.140589456E1,-5.157156800E-1,1.856646624E1,1.279999971E0,1.208000031E2,3.216000080E0,4.000000000E0
2.679609108E2,5.140589898E1,-5.157058100E-1,1.921778216E1,4.900000095E-1,1.208000031E2,4.288000107E0,6.000000000E0
2.689613808E2,5.140590230E1,-5.156992300E-1,1.879206821E1,6.800000072E-1,1.208000031E2,4.288000107E0,6.000000000E0
2.699615355E2,5.140590039E1,-5.156751400E-1,1.811711249E1,2.019999981E0,9.640000153E1,5.360000134E0,6.000000000E0
2.709621118E2,5.140588930E1,-5.156488600E-1,1.621505374E1,1.090000033E0,1.148000031E2,6.432000160E0,6.000000000E0
2.719580396E2,5.140587773E1,-5.156285200E-1,1.649237003E1,1.350000024E0,1.230000000E2,6.432000160E0,8.000000000E0
2.729585741E2,5.140586247E1,-5.156101900E-1,1.565683213E1,1.389999986E0,1.288000031E2,6.432000160E0,8.000000000E0
2.739609375E2,5.140585093E1,-5.155931000E-1,1.516619990E1,9.300000072E-1,1.159000015E2,6.432000160E0,8.000000000E0
2.749591378E2,5.140584261E1,-5.155821600E-1,1.473286971E1,4.199999869E-1,1.055000000E2,6.432000160E0,8.000000000E0
2.759604183E2,5.140583699E1,-5.155740400E-1,1.427731735E1,5.000000000E-1,9.480000305E1,5.360000134E0,8.000000000E0
2.769606614E2,5.140583539E1,-5.155639100E-1,1.485350324E1,4.900000095E-1,9.180000305E1,5.360000134E0,8.000000000E0
2.779578307E2,5.140583432E1,-5.155533200E-1,1.552624698E1,0.000000000E0,NaN,5.360000134E0,8.000000000E0
2.789612219E2,5.140583612E1,-5.155462600E-1,1.605433102E1,0.000000000E0,NaN,5.360000134E0,8.000000000E0
2.799560935E2,5.140583237E1,-5.155428500E-1,1.603407415E1,0.000000000E0,NaN,5.360000134E0,8.000000000E0
2.809579386E2,5.140583185E1,-5.155395300E-1,1.580464759E1,0.000000000E0,NaN,5.360000134E0,8.000000000E0
2.819583312E2,5.140583231E1,-5.155325800E-1,1.665237347E1,0.000000000E0,NaN,5.360000134E0,8.000000000E0
2.829566101E2,5.140583125E1,-5.155281200E-1,1.750076854E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.839558568E2,5.140583125E1,-5.155269600E-1,1.748734229E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.849571093E2,5.140583106E1,-5.155255300E-1,1.741794728E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.859561569E2,5.140583082E1,-5.155239000E-1,1.750571807E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.869525441E2,5.140583069E1,-5.155230700E-1,1.750559715E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.879552962E2,5.140582476E1,-5.155263100E-1,1.803770135E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.889589730E2,5.140582058E1,-5.155271000E-1,1.812272503E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.899565585E2,5.140581865E1,-5.155267100E-1,1.836265599E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.909562250E2,5.140581713E1,-5.155258900E-1,1.813298273E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.919563100E2,5.140581620E1,-5.155252300E-1,1.819719317E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.929568063E2,5.140581545E1,-5.155248400E-1,1.830608087E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.939565430E2,5.140581507E1,-5.155246600E-1,1.830388409E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.949582241E2,5.140581482E1,-5.155247000E-1,1.824248283E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.959582887E2,5.140581468E1,-5.155246900E-1,1.824693850E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.969589022E2,5.140581450E1,-5.155244200E-1,1.834685351E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.979564366E2,5.140581439E1,-5.155243100E-1,1.834630441E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.989586135E2,5.140581430E1,-5.155242500E-1,1.835240806E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.999548279E2,5.140581427E1,-5.155242200E-1,1.834825773E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
3.009554554E2,5.140581420E1,-5.155241800E-1,1.835991554E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
3.019559298E2,5.140581417E1,-5.155241500E-1,1.835765730E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
3.029525318E2,5.140581416E1,-5.155241300E-1,1.835747422E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
3.039573463E2,5.140581417E1,-5.155240900E-1,1.835845083E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
3.049578798E2,5.140581416E1,-5.155240500E-1,1.836266231E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
3.059597099E2,5.140581428E1,-5.155242200E-1,1.837456387E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
3.069611107E2,5.140581434E1,-5.155243100E-1,1.838445141E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
3.079516290E2,5.140581437E1,-5.155243500E-1,1.838426824E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
3.089610627E2,5.140581421E1,-5.155241400E-1,1.847368512E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
3.099632727E2,5.140581411E1,-5.155240300E-1,1.847869020E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
3.109526052E2,5.140581406E1,-5.155239700E-1,1.847844617E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
3.119569921E2,5.140581435E1,-5.155236800E-1,1.858861481E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
3.129593647E2,5.140581080E1,-5.155119100E-1,1.840406188E1,8.199999928E-1,1.115000000E2,4.288000107E0,6.000000000E0
3.139574986E2,5.140580121E1,-5.154958900E-1,1.822336353E1,5.500000119E-1,1.205000000E2,4.288000107E0,6.000000000E0
3.149632474E2,5.140579421E1,-5.154875600E-1,1.862541732E1,3.300000131E-1,1.313000031E2,4.288000107E0,6.000000000E0
3.159552166E2,5.140578856E1,-5.154814400E-1,1.844085852E1,3.199999928E-1,1.291999969E2,4.288000107E0,6.000000000E0
3.169601726E2,5.140578830E1,-5.154791900E-1,2.026978002E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.179587732E2,5.140578411E1,-5.154723800E-1,1.977204977E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.189530543E2,5.140578201E1,-5.154689800E-1,1.977046857E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.199532692E2,5.140577937E1,-5.154676300E-1,2.004940268E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.209579342E2,5.140577798E1,-5.154662500E-1,1.971236922E1,0.000000000E0,NaN,5.360000134E0,6.000000000E0
3.219623845E2,5.140577813E1,-5.154553700E-1,1.971335961E1,8.299999833E-1,9.700000000E1,8.576000214E0,8.000000000E0
3.229595831E2,5.140577481E1,-5.154274700E-1,1.958467435E1,1.350000024E0,9.240000153E1,7.504000187E0,8.000000000E0
3.239605915E2,5.140577373E1,-5.153958200E-1,1.983380004E1,1.169999957E0,8.530000305E1,8.576000214E0,8.000000000E0
3.249573777E2,5.140576988E1,-5.153768700E-1,1.904458120E1,1.899999976E-1,8.859999847E1,7.504000187E0,8.000000000E0
3.259601987E2,5.140575953E1,-5.153611800E-1,1.825810899E1,1.800000072E-1,6.780000305E1,6.432000160E0,8.000000000E0
3.269619660E2,5.140575325E1,-5.153410400E-1,1.533022138E1,3.799999952E-1,3.591000061E2,6.432000160E0,8.000000000E0
3.279586138E2,5.140574885E1,-5.153261100E-1,1.428385664E1,3.199999928E-1,1.870000076E1,6.432000160E0,8.000000000E0
3.289578290E2,5.140574084E1,-5.153091900E-1,1.248676437E1,0.000000000E0,NaN,6.432000160E0,8.000000000E0
3.299534958E2,5.140571967E1,-5.152754700E-1,1.336914553E1,0.000000000E0,NaN,6.432000160E0,8.000000000E0
3.309554978E2,5.140571082E1,-5.152632000E-1,1.300387158E1,2.399999946E-1,8.769999695E1,7.504000187E0,8.000000000E0
3.319578172E2,5.140570953E1,-5.152550100E-1,1.203623154E1,0.000000000E0,NaN,8.576000214E0,8.000000000E0
3.329584668E2,5.140570452E1,-5.152494900E-1,1.190135417E1,4.399999976E-1,1.786000061E2,7.504000187E0,8.000000000E0
3.339592726E2,5.140568902E1,-5.152474600E-1,1.137670865E1,1.340000033E0,1.988000031E2,7.504000187E0,8.000000000E0
3.349568330E2,5.140567184E1,-5.152516800E-1,1.103503962E1,1.330000043E0,2.065000000E2,7.504000187E0,8.000000000E0
3.359562322E2,5.140565604E1,-5.152519500E-1,1.108412182E1,1.240000010E0,1.886000061E2,7.504000187E0,8.000000000E0
3.369558286E2,5.140564338E1,-5.152407300E-1,1.072318250E1,1.200000048E0,1.503999939E2,7.504000187E0,8.000000000E0
3.379573199E2,5.140563695E1,-5.152173600E-1,1.079560430E1,1.139999986E0,1.086999969E2,7.504000187E0,8.000000000E0
3.389578527E2,5.140563142E1,-5.151892200E-1,9.982594603E0,1.110000014E0,1.105000000E2,6.432000160E0,8.000000000E0
3.399578915E2,5.140562334E1,-5.151637300E-1,9.160183760E0,1.090000033E0,1.268000031E2,6.432000160E0,8.000000000E0
3.409586575E2,5.140561187E1,-5.151359300E-1,1.076905249E1,1.129999995E0,1.436000061E2,6.432000160E0,8.000000000E0
3.419575478E2,5.140559931E1,-5.151128800E-1,1.166325521E1,1.220000029E0,1.471000061E2,6.432000160E0,8.000000000E0
3.429576632E2,5.140558774E1,-5.150840600E-1,1.191140754E1,1.480000019E0,1.336000061E2,6.432000160E0,8.000000000E0
3.439584185E2,5.140557748E1,-5.150515300E-1,1.157911943E1,1.500000000E0,1.288999939E2,6.432000160E0,8.000000000E0
3.449575598E2,5.140556618E1,-5.150284300E-1,1.269286485E1,1.480000019E0,1.316999969E2,6.432000160E0,8.000000000E0
3.459582369E2,5.140555352E1,-5.150151400E-1,1.334816354E1,1.470000029E0,1.545000000E2,6.432000160E0,8.000000000E0
3.469573230E2,5.140554302E1,-5.150206900E-1,1.441420330E1,0.000000000E0,NaN,6.432000160E0,8.000000000E0
3.479559511E2,5.140554142E1,-5.150276000E-1,1.691114374E1,1.379999995E0,1.663000031E2,6.432000160E0,8.000000000E0
3.489569284E2,5.140553898E1,-5.150287900E-1,1.678229859E1,4.099999964E-1,1.665000000E2,6.432000160E0,8.000000000E0
3.499584234E2,5.140554203E1,-5.150299800E-1,1.808301530E1,0.000000000E0,NaN,6.432000160E0,8.000000000E0
3.509633648E2,5.140555232E1,-5.150342000E-1,1.819488064E1,0.000000000E0,NaN,6.432000160E0,8.000000000E0
3.519629142E2,5.140555393E1,-5.150364600E-1,1.870574096E1,0.000000000E0,NaN,6.432000160E0,8.000000000E0
3.529567451E2,5.140555631E1,-5.150380600E-1,1.675310064E1,0.000000000E0,NaN,6.432000160E0,8.000000000E0
3.539602308E2,5.140555727E1,-5.150391700E-1,1.668516647E1,0.000000000E0,NaN,5.360000134E0,8.000000000E0
3.549586733E2,5.140555774E1,-5.150396900E-1,1.668986520E1,0.000000000E0,NaN,5.360000134E0,6.000000000E0
3.559582659E2,5.140555556E1,-5.150331700E-1,1.628966745E1,1.500000060E-1,1.000000000E2,5.360000134E0,6.000000000E0
3.569584633E2,5.140555853E1,-5.150302900E-1,1.455486696E1,1.899999976E-1,3.029999924E1,5.360000134E0,6.000000000E0
3.579579858E2,5.140556330E1,-5.150288300E-1,1.382573975E1,4.300000072E-1,2.110000038E1,5.360000134E0,6.000000000E0
3.589581873E2,5.140557095E1,-5.150323700E-1,1.638108913E1,1.899999976E-1,1.679999924E1,5.360000134E0,6.000000000E0
3.599610233E2,5.140557742E1,-5.150370900E-1,1.731589333E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.609625579E2,5.140558333E1,-5.150329900E-1,1.903458370E1,1.149999976E0,1.136999969E2,4.288000107E0,6.000000000E0
3.619604224E2,5.140559146E1,-5.150206400E-1,1.904912058E1,1.100000024E0,7.650000000E1,5.360000134E0,8.000000000E0
3.629630804E2,5.140560323E1,-5.150120200E-1,1.887431928E1,1.009999990E0,4.370000076E1,5.360000134E0,8.000000000E0
3.639552451E2,5.140561572E1,-5.150164400E-1,1.864157844E1,9.800000191E-1,3.316000061E2,5.360000134E0,8.000000000E0
3.649566162E2,5.140562164E1,-5.150276400E-1,1.799495381E1,9.399999976E-1,2.860000000E2,5.360000134E0,6.000000000E0
3.659562535E2,5.140561903E1,-5.150297400E-1,1.784382977E1,9.200000167E-1,1.540000000E2,6.432000160E0,8.000000000E0
3.669533440E2,5.140561353E1,-5.150195700E-1,1.700693230E1,9.200000167E-1,1.348999939E2,5.360000134E0,8.000000000E0
3.679592591E2,5.140560992E1,-5.150070300E-1,1.699791750E1,9.200000167E-1,1.265999985E2,4.288000107E0,6.000000000E0
3.689578066E2,5.140561389E1,-5.149988000E-1,1.689630192E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.699586158E2,5.140561575E1,-5.149963000E-1,1.687317159E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.709575227E2,5.140561814E1,-5.149925800E-1,1.708392919E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
3.719573789E2,5.140561894E1,-5.149902500E-1,1.718744728E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
3.729591217E2,5.140561936E1,-5.149890700E-1,1.718976785E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
3.739624875E2,5.140562059E1,-5.149865900E-1,1.724830294E1,1.599999964E-1,1.035999985E2,3.216000080E0,4.000000000E0
3.749581312E2,5.140562043E1,-5.149822400E-1,1.723359914E1,3.400000036E-1,7.409999847E1,3.216000080E0,4.000000000E0
3.759580067E2,5.140562576E1,-5.149910700E-1,1.606628700E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
3.769593361E2,5.140562773E1,-5.149971400E-1,1.781108996E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
3.779608202E2,5.140562947E1,-5.150037000E-1,1.779045055E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.789590675E2,5.140563019E1,-5.150072100E-1,1.781626346E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.799606532E2,5.140563052E1,-5.150090200E-1,1.783383905E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
3.809576497E2,5.140563487E1,-5.150115800E-1,1.813192865E1,5.699999928E-1,1.139999962E1,3.216000080E0,6.000000000E0
3.819565684E2,5.140563868E1,-5.150107200E-1,1.966830423E1,1.500000060E-1,3.272000122E2,4.288000107E0,6.000000000E0
3.829627478E2,5.140563725E1,-5.150102200E-1,1.898678724E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.839588619E2,5.140563728E1,-5.150120200E-1,1.892098902E1,2.000000030E-1,3.136000061E2,4.288000107E0,6.000000000E0
3.849622776E2,5.140563318E1,-5.150119200E-1,1.773068420E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.853039116E2,5.140562558E1,-5.150039600E-1,1.790153673E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
