"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.016712092E2,5.140469252E1,-5.122715200E-1,1.123675692E1,2.899999917E-1,1.065999985E2,3.216000080E0,4.000000000E0
1.026743870E2,5.140469656E1,-5.122658000E-1,1.056671767E1,9.800000191E-1,1.088000031E2,3.216000080E0,4.000000000E0
1.036792476E2,5.140468433E1,-5.122393600E-1,9.588732122E0,3.559999943E0,1.316000061E2,3.216000080E0,4.000000000E0
1.046799668E2,5.140467453E1,-5.122192200E-1,1.023183068E1,5.099999905E-1,2.371999969E2,3.216000080E0,6.000000000E0
1.056763504E2,5.140467293E1,-5.122176200E-1,1.237331326E1,5.299999714E-1,3.077999878E2,3.216000080E0,4.000000000E0
1.066741247E2,5.140467696E1,-5.122227700E-1,1.247395102E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.076769176E2,5.140467430E1,-5.122261100E-1,9.809214586E0,1.440000057E0,1.261999969E2,3.216000080E0,6.000000000E0
1.086758817E2,5.140468092E1,-5.122236100E-1,8.723214948E0,2.140000105E0,3.472000122E2,3.216000080E0,6.000000000E0
1.096778925E2,5.140470579E1,-5.122315300E-1,8.067793135E0,2.819999933E0,3.518999939E2,3.216000080E0,6.000000000E0
1.106768183E2,5.140471937E1,-5.122374500E-1,1.068008142E1,1.120000005E0,3.427000122E2,3.216000080E0,6.000000000E0
1.116733018E2,5.140471576E1,-5.122172500E-1,1.298754370E1,3.130000114E0,1.035999985E2,3.216000080E0,6.000000000E0
1.126763283E2,5.140469907E1,-5.121823600E-1,1.229497226E1,2.839999914E0,1.326999969E2,3.216000080E0,6.000000000E0
1.136768499E2,5.140468839E1,-5.121624100E-1,1.190071763E1,1.940000057E0,1.124000015E2,3.216000080E0,4.000000000E0
1.146763835E2,5.140470198E1,-5.121746000E-1,1.193761946E1,3.289999962E0,3.422999878E2,3.216000080E0,6.000000000E0
1.156717303E2,5.140471836E1,-5.121995000E-1,1.417915409E1,2.140000105E0,3.195000000E2,3.216000080E0,6.000000000E0
1.166778472E2,5.140470077E1,-5.121928600E-1,1.367850263E1,4.469999790E0,1.445000000E2,3.216000080E0,4.000000000E0
1.176802756E2,5.140466758E1,-5.121574400E-1,1.294889425E1,3.640000105E0,1.320000000E2,3.216000080E0,4.000000000E0
1.186746598E2,5.140465273E1,-5.121332700E-1,1.419887381E1,4.639999866E0,1.215000000E2,3.216000080E0,4.000000000E0
1.196727896E2,5.140465372E1,-5.121363000E-1,1.700148159E1,9.900000095E-1,3.011000061E2,3.216000080E0,4.000000000E0
1.206748647E2,5.140467754E1,-5.121950300E-1,1.741276789E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.216713467E2,5.140468628E1,-5.122150200E-1,1.519294902E1,1.889999986E0,1.280000000E2,3.216000080E0,4.000000000E0
1.226714170E2,5.140468434E1,-5.122136700E-1,1.366444859E1,2.119999886E0,1.350000000E2,3.216000080E0,4.000000000E0
1.236717647E2,5.140467605E1,-5.121957800E-1,1.319511653E1,1.230000019E0,1.244000015E2,3.216000080E0,6.000000000E0
1.246715800E2,5.140467533E1,-5.121890000E-1,1.448559198E1,5.899999738E-1,3.308999939E2,3.216000080E0,6.000000000E0
1.256704666E2,5.140468077E1,-5.121962200E-1,1.418803282E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.266711722E2,5.140468445E1,-5.122026200E-1,1.458029518E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
