"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.936197563E1,5.140429291E1,-5.123657700E-1,1.173329499E1,5.500000119E-1,3.537999878E2,4.288000107E0,6.000000000E0
2.036132776E1,5.140430355E1,-5.123852500E-1,1.123002827E1,2.119999886E0,3.086000061E2,5.360000134E0,6.000000000E0
2.136218254E1,5.140430904E1,-5.123969800E-1,1.101064934E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.236357014E1,5.140431082E1,-5.123994200E-1,1.072506156E1,3.700000048E-1,3.131000061E2,3.216000080E0,4.000000000E0
2.336323311E1,5.140431196E1,-5.124010400E-1,1.069533463E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.436235472E1,5.140431328E1,-5.123986700E-1,1.132058094E1,2.199999988E-1,5.400000095E0,3.216000080E0,4.000000000E0
2.536312274E1,5.140431481E1,-5.123941700E-1,1.042397926E1,2.700000107E-1,1.045999985E2,4.288000107E0,4.000000000E0
2.636200799E1,5.140431355E1,-5.123944300E-1,1.065640162E1,6.700000167E-1,2.075000000E2,5.360000134E0,6.000000000E0
2.736254825E1,5.140431661E1,-5.123917000E-1,1.067947442E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
2.836219074E1,5.140431949E1,-5.123892100E-1,1.068759341E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.936148470E1,5.140432092E1,-5.123879400E-1,1.068503063E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.036488401E1,5.140432161E1,-5.123873200E-1,1.067666916E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.136159458E1,5.140432197E1,-5.123869500E-1,1.067972115E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.236229848E1,5.140432178E1,-5.123863900E-1,1.087613313E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.336105874E1,5.140432162E1,-5.123857300E-1,1.087241093E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.436130212E1,5.140432157E1,-5.123852900E-1,1.087613467E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.536244696E1,5.140432154E1,-5.123850600E-1,1.087393772E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.636070550E1,5.140432153E1,-5.123849500E-1,1.087998035E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.736209180E1,5.140432152E1,-5.123848400E-1,1.087943118E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.836117538E1,5.140432150E1,-5.123848000E-1,1.087827158E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.936044757E1,5.140432150E1,-5.123847400E-1,1.087491472E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
4.036072001E1,5.140432151E1,-5.123846700E-1,1.087106959E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
4.136104553E1,5.140432151E1,-5.123846200E-1,1.086191438E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
4.236192240E1,5.140432151E1,-5.123845900E-1,1.085983922E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
4.336223390E1,5.140432152E1,-5.123845400E-1,1.085428508E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
4.436299510E1,5.140432152E1,-5.123845300E-1,1.085068402E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
4.536163738E1,5.140432151E1,-5.123845400E-1,1.084482464E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
4.636049201E1,5.140432148E1,-5.123846200E-1,1.085172153E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
4.736096159E1,5.140432149E1,-5.123847000E-1,1.084580101E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
4.836166727E1,5.140432151E1,-5.123847400E-1,1.084177262E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
4.936125080E1,5.140432151E1,-5.123848000E-1,1.083884286E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
5.036119174E1,5.140432151E1,-5.123848400E-1,1.083688968E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
5.136117564E1,5.140432152E1,-5.123849000E-1,1.083926997E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
5.236133053E1,5.140432154E1,-5.123849400E-1,1.083395985E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
5.336099995E1,5.140432159E1,-5.123849400E-1,1.082608628E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
5.436116875E1,5.140432161E1,-5.123849400E-1,1.082510970E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
5.536131036E1,5.140432162E1,-5.123849600E-1,1.083035870E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
5.636194520E1,5.140432164E1,-5.123849700E-1,1.083389871E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
5.736101176E1,5.140432201E1,-5.123850600E-1,1.038925724E1,1.700000018E-1,3.347000122E2,3.216000080E0,4.000000000E0
5.836096524E1,5.140432221E1,-5.123840800E-1,9.822669008E0,1.700000018E-1,2.960000000E2,3.216000080E0,4.000000000E0
5.936027003E1,5.140432030E1,-5.123834500E-1,9.679421544E0,0.000000000E0,NaN,3.216000080E0,4.000000000E0
6.036231086E1,5.140431595E1,-5.123770800E-1,1.008836807E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
6.136189606E1,5.140431471E1,-5.123739600E-1,9.344598458E0,1.500000060E-1,2.671000061E2,4.288000107E0,4.000000000E0
6.236145720E1,5.140430929E1,-5.123755000E-1,9.013179112E0,2.099999934E-1,1.783999939E2,4.288000107E0,6.000000000E0
6.336090897E1,5.140430276E1,-5.123759700E-1,9.046813126E0,0.000000000E0,NaN,4.288000107E0,6.000000000E0
6.436035709E1,5.140429999E1,-5.123762000E-1,9.048950863E0,0.000000000E0,NaN,3.216000080E0,4.000000000E0
6.536047792E1,5.140429842E1,-5.123753800E-1,8.829775687E0,0.000000000E0,NaN,3.216000080E0,4.000000000E0
6.636124468E1,5.140429846E1,-5.123739800E-1,9.146916125E0,0.000000000E0,NaN,3.216000080E0,4.000000000E0
6.736120848E1,5.140429868E1,-5.123736700E-1,9.194523800E0,0.000000000E0,NaN,3.216000080E0,4.000000000E0
6.836074066E1,5.140429882E1,-5.123734800E-1,9.192326687E0,0.000000000E0,NaN,3.216000080E0,4.000000000E0
6.936170717E1,5.140429886E1,-5.123734400E-1,9.193059134E0,0.000000000E0,NaN,3.216000080E0,4.000000000E0
7.036024612E1,5.140429890E1,-5.123733500E-1,9.191716450E0,0.000000000E0,NaN,3.216000080E0,4.000000000E0
7.136068966E1,5.140429908E1,-5.123728900E-1,9.190374148E0,0.000000000E0,NaN,3.216000080E0,4.000000000E0
7.236100710E1,5.140429900E1,-5.123727400E-1,9.196538943E0,0.000000000E0,NaN,9.648000717E0,4.000000000E0
7.336122111E1,5.140430019E1,-5.123720500E-1,9.292486318E0,2.899999917E-1,2.639999962E1,9.648000717E0,4.000000000E0
7.436050725E1,5.140430065E1,-5.123684300E-1,9.049692801E0,0.000000000E0,NaN,9.648000717E0,4.000000000E0
7.536186324E1,5.140430111E1,-5.123658500E-1,8.892652347E0,0.000000000E0,NaN,9.648000717E0,4.000000000E0
7.636065896E1,5.140430134E1,-5.123645500E-1,8.892104545E0,0.000000000E0,NaN,9.648000717E0,4.000000000E0
7.736038953E1,5.140430146E1,-5.123638900E-1,8.892715663E0,0.000000000E0,NaN,9.648000717E0,4.000000000E0
7.836059322E1,5.140430154E1,-5.123635800E-1,8.894608098E0,0.000000000E0,NaN,9.648000717E0,4.000000000E0
7.936074655E1,5.140430188E1,-5.123653800E-1,9.086988385E0,2.000000030E-1,3.378999939E2,9.648000717E0,4.000000000E0
8.036041410E1,5.140430188E1,-5.123668400E-1,9.115245794E0,0.000000000E0,NaN,9.648000717E0,4.000000000E0
8.136096571E1,5.140430146E1,-5.123673100E-1,9.118175153E0,0.000000000E0,NaN,9.648000717E0,4.000000000E0
8.236179513E1,5.140430126E1,-5.123675700E-1,9.122630517E0,0.000000000E0,NaN,9.648000717E0,4.000000000E0
8.336023268E1,5.140430116E1,-5.123677100E-1,9.124034211E0,0.000000000E0,NaN,9.648000717E0,4.000000000E0
8.436074741E1,5.140430112E1,-5.123678100E-1,9.126780691E0,0.000000000E0,NaN,9.648000717E0,4.000000000E0
8.536248715E1,5.140430109E1,-5.123678700E-1,9.127696161E0,0.000000000E0,NaN,9.648000717E0,4.000000000E0
8.636136418E1,5.140430104E1,-5.123679200E-1,9.129344079E0,0.000000000E0,NaN,9.648000717E0,4.000000000E0
8.736125964E1,5.140430101E1,-5.123679800E-1,9.134409940E0,0.000000000E0,NaN,9.648000717E0,4.000000000E0
8.836281089E1,5.140430096E1,-5.123680500E-1,9.142649629E0,0.000000000E0,NaN,9.648000717E0,4.000000000E0
8.936203698E1,5.140430094E1,-5.123680900E-1,9.143931329E0,0.000000000E0,NaN,9.648000717E0,3.000000000E0
9.036244780E1,5.140430093E1,-5.123681200E-1,9.141367820E0,0.000000000E0,NaN,9.648000717E0,4.000000000E0
9.136584837E1,5.140430092E1,-5.123681800E-1,9.144968824E0,0.000000000E0,NaN,9.648000717E0,4.000000000E0
9.236262384E1,5.140430090E1,-5.123682200E-1,9.145334997E0,0.000000000E0,NaN,9.648000717E0,4.000000000E0
9.336102206E1,5.140430091E1,-5.123682000E-1,9.147227106E0,0.000000000E0,NaN,9.648000717E0,4.000000000E0
9.436091018E1,5.140430092E1,-5.123681800E-1,9.142283277E0,0.000000000E0,NaN,9.648000717E0,4.000000000E0
9.536105393E1,5.140430093E1,-5.123681800E-1,9.140818427E0,0.000000000E0,NaN,9.648000717E0,4.000000000E0
9.636581200E1,5.140430093E1,-5.123681900E-1,9.145823297E0,0.000000000E0,NaN,9.648000717E0,4.000000000E0
9.736505756E1,5.140430093E1,-5.123681900E-1,9.146677789E0,0.000000000E0,NaN,9.648000717E0,3.000000000E0
9.836028553E1,5.140430095E1,-5.123681600E-1,9.144480549E0,0.000000000E0,NaN,9.648000717E0,3.000000000E0
9.936175537E1,5.140430098E1,-5.123681400E-1,9.146311610E0,0.000000000E0,NaN,9.648000717E0,4.000000000E0
1.003630523E2,5.140430261E1,-5.123718800E-1,9.632206642E0,4.699999988E-1,2.932000122E2,9.648000717E0,4.000000000E0
1.013609804E2,5.140430382E1,-5.123738100E-1,9.687196061E0,0.000000000E0,NaN,9.648000717E0,4.000000000E0
1.023608505E2,5.140430395E1,-5.123734300E-1,9.686647146E0,0.000000000E0,NaN,9.648000717E0,4.000000000E0
1.033608637E2,5.140430649E1,-5.123741800E-1,1.000128077E1,2.700000107E-1,2.951000061E2,9.648000717E0,4.000000000E0
1.043604910E2,5.140430944E1,-5.123762600E-1,9.373590639E0,3.100000024E-1,3.201000061E2,9.648000717E0,4.000000000E0
1.053603111E2,5.140431007E1,-5.123846800E-1,9.591597031E0,0.000000000E0,NaN,9.648000717E0,4.000000000E0
1.063609483E2,5.140431099E1,-5.123871700E-1,9.109537581E0,0.000000000E0,NaN,1.072000027E1,4.000000000E0
1.073606726E2,5.140431266E1,-5.123872800E-1,9.638039773E0,0.000000000E0,NaN,1.072000027E1,4.000000000E0
1.083609313E2,5.140431330E1,-5.123867300E-1,9.614541526E0,0.000000000E0,NaN,1.072000027E1,4.000000000E0
1.093602506E2,5.140431359E1,-5.123864800E-1,9.614236481E0,0.000000000E0,NaN,9.648000717E0,4.000000000E0
1.103601717E2,5.140431372E1,-5.123863900E-1,9.614846864E0,0.000000000E0,NaN,9.648000717E0,4.000000000E0
1.113600723E2,5.140431438E1,-5.123853700E-1,9.927469810E0,2.500000000E-1,3.552999878E2,1.072000027E1,4.000000000E0
1.123626515E2,5.140432208E1,-5.123872700E-1,1.009256247E1,1.610000014E0,3.487000122E2,1.072000027E1,4.000000000E0
1.133623440E2,5.140433590E1,-5.123898600E-1,8.714864625E0,1.519999981E0,3.483999939E2,9.648000717E0,4.000000000E0
1.143621842E2,5.140434729E1,-5.123931200E-1,9.028939962E0,1.409999967E0,3.471000061E2,9.648000717E0,4.000000000E0
1.153631082E2,5.140435841E1,-5.123973600E-1,9.041317443E0,1.370000005E0,3.478999939E2,9.648000717E0,4.000000000E0
1.163618115E2,5.140436953E1,-5.124013100E-1,9.361434552E0,1.320000052E0,3.487999878E2,9.648000717E0,4.000000000E0
1.173629646E2,5.140438180E1,-5.124076400E-1,9.817045915E0,1.309999943E0,3.446000061E2,9.648000717E0,4.000000000E0
1.183698964E2,5.140439393E1,-5.124172500E-1,8.844857761E0,1.399999976E0,3.411000061E2,9.648000717E0,4.000000000E0
1.193679349E2,5.140440773E1,-5.124245500E-1,9.865042083E0,1.429999948E0,3.417999878E2,9.648000717E0,4.000000000E0
1.203623639E2,5.140442110E1,-5.124316100E-1,1.034860590E1,1.409999967E0,3.461000061E2,9.648000717E0,4.000000000E0
1.213624347E2,5.140443285E1,-5.124311600E-1,1.075478780E1,1.360000014E0,4.500000000E0,9.648000717E0,4.000000000E0
1.223625048E2,5.140444323E1,-5.124238200E-1,1.076162638E1,1.330000043E0,2.000000000E1,9.648000717E0,4.000000000E0
1.233632988E2,5.140445197E1,-5.124160300E-1,1.118448224E1,1.240000010E0,1.560000038E1,9.648000717E0,4.000000000E0
1.243644718E2,5.140445809E1,-5.124071700E-1,1.251230942E1,1.190000057E0,3.179999924E1,9.648000717E0,4.000000000E0
1.253635766E2,5.140446065E1,-5.123932100E-1,1.374938617E1,1.129999995E0,5.140000153E1,9.648000717E0,4.000000000E0
1.263749873E2,5.140446033E1,-5.123748100E-1,1.451747634E1,1.100000024E0,8.550000000E1,9.648000717E0,4.000000000E0
1.273638030E2,5.140446066E1,-5.123585600E-1,1.569059263E1,1.070000052E0,6.619999695E1,9.648000717E0,4.000000000E0
1.283637433E2,5.140446647E1,-5.123491800E-1,1.619737576E1,1.070000052E0,2.289999962E1,9.648000717E0,4.000000000E0
1.293630418E2,5.140447431E1,-5.123510100E-1,1.660367935E1,1.059999943E0,3.413999939E2,9.648000717E0,4.000000000E0
1.303642934E2,5.140448107E1,-5.123576600E-1,1.784261908E1,8.100000024E-1,3.521000061E2,9.648000717E0,4.000000000E0
1.313638025E2,5.140448400E1,-5.123639100E-1,1.914870049E1,5.199999809E-1,3.267000122E2,9.648000717E0,4.000000000E0
1.323625725E2,5.140448315E1,-5.123656500E-1,1.909462167E1,1.700000018E-1,3.201000061E2,9.648000717E0,4.000000000E0
1.333619374E2,5.140448464E1,-5.123563400E-1,1.879568242E1,1.169999957E0,3.229999924E1,3.216000080E0,4.000000000E0
1.343621274E2,5.140448257E1,-5.123465200E-1,1.882944877E1,7.099999785E-1,8.669999695E1,3.216000080E0,4.000000000E0
1.353651491E2,5.140448080E1,-5.123355100E-1,1.899041372E1,8.500000238E-1,5.990000153E1,3.216000080E0,4.000000000E0
1.363644222E2,5.140447645E1,-5.123234800E-1,1.893202130E1,8.700000048E-1,1.120999985E2,3.216000080E0,4.000000000E0
1.373635023E2,5.140447060E1,-5.123141500E-1,1.934860199E1,5.899999738E-1,9.090000153E1,4.288000107E0,4.000000000E0
1.383627010E2,5.140446175E1,-5.123179000E-1,1.976663273E1,1.009999990E0,1.613000031E2,4.288000107E0,4.000000000E0
1.393621430E2,5.140444900E1,-5.123382200E-1,2.045039186E1,1.440000057E0,2.140000000E2,4.288000107E0,4.000000000E0
1.403624762E2,5.140444286E1,-5.123589900E-1,2.020860902E1,3.000000119E-1,2.281999969E2,3.216000080E0,4.000000000E0
1.413617398E2,5.140443630E1,-5.123843500E-1,1.966744313E1,1.559999943E0,2.306999969E2,4.288000107E0,4.000000000E0
1.423618029E2,5.140443569E1,-5.124112200E-1,1.992131538E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
1.433620294E2,5.140443757E1,-5.124203700E-1,1.993314327E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
1.443618776E2,5.140443850E1,-5.124249200E-1,1.992654504E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
1.453650882E2,5.140443895E1,-5.124271800E-1,1.992318492E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
1.463612673E2,5.140443921E1,-5.124284000E-1,1.992068075E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
1.473553498E2,5.140443934E1,-5.124290100E-1,1.992061885E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
1.483630357E2,5.140443947E1,-5.124292200E-1,1.992617270E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
1.493650972E2,5.140443953E1,-5.124292400E-1,1.992312088E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
1.503595151E2,5.140443957E1,-5.124292400E-1,1.991945874E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
1.513590708E2,5.140443959E1,-5.124291800E-1,1.991317218E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
1.523613293E2,5.140443959E1,-5.124291400E-1,1.991475915E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
1.533584986E2,5.140443955E1,-5.124291600E-1,1.991207360E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
1.543621362E2,5.140443949E1,-5.124292400E-1,1.991042559E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
1.553632429E2,5.140443942E1,-5.124293700E-1,1.990688543E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
1.563624153E2,5.140443939E1,-5.124294100E-1,1.991262270E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
1.573609276E2,5.140443939E1,-5.124293000E-1,1.991555253E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
1.583549354E2,5.140443938E1,-5.124292500E-1,1.991555260E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
1.593600640E2,5.140443940E1,-5.124292200E-1,1.991732265E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
1.603610985E2,5.140443941E1,-5.124292900E-1,1.992867509E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.613602053E2,5.140443939E1,-5.124293900E-1,1.993380193E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.623605236E2,5.140443938E1,-5.124294800E-1,1.992690485E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.633615186E2,5.140443934E1,-5.124296700E-1,1.992061801E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.643592314E2,5.140443932E1,-5.124297900E-1,1.991231709E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.653612372E2,5.140443930E1,-5.124298600E-1,1.989846203E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
1.663581702E2,5.140443931E1,-5.124297700E-1,1.987850364E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
1.673633278E2,5.140443933E1,-5.124296400E-1,1.987838172E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
1.683645451E2,5.140443936E1,-5.124295500E-1,1.987697801E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
1.693649393E2,5.140443941E1,-5.124294300E-1,1.988228819E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
1.703616725E2,5.140443950E1,-5.124291500E-1,1.987386564E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
1.713613720E2,5.140443954E1,-5.124289900E-1,1.987551377E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.723591599E2,5.140443956E1,-5.124288100E-1,1.987728400E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.733610071E2,5.140443954E1,-5.124287100E-1,1.986880026E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.743642061E2,5.140443945E1,-5.124289100E-1,1.987472047E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
1.753581693E2,5.140443941E1,-5.124290100E-1,1.987472037E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
1.763641992E2,5.140443945E1,-5.124289700E-1,1.988271600E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.773678858E2,5.140443949E1,-5.124288800E-1,1.988241091E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.783651515E2,5.140443955E1,-5.124287500E-1,1.987533096E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
1.793608800E2,5.140443960E1,-5.124286600E-1,1.986312401E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
1.803646340E2,5.140443963E1,-5.124286100E-1,1.985189359E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
1.813651920E2,5.140443963E1,-5.124285700E-1,1.983706210E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
1.823631744E2,5.140443960E1,-5.124286200E-1,1.983260649E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
1.833611992E2,5.140443959E1,-5.124285600E-1,1.982619788E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
1.843606148E2,5.140443957E1,-5.124284500E-1,1.982870047E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.853600139E2,5.140443960E1,-5.124282700E-1,1.982717481E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.863598867E2,5.140443962E1,-5.124280900E-1,1.982271946E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.873565089E2,5.140443962E1,-5.124280000E-1,1.982278061E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.883602101E2,5.140443959E1,-5.124280500E-1,1.983053203E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.893603240E2,5.140443957E1,-5.124280800E-1,1.983053200E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.903613411E2,5.140443955E1,-5.124279700E-1,1.982223138E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
1.913623980E2,5.140443954E1,-5.124279700E-1,1.984060296E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.923564156E2,5.140443953E1,-5.124279700E-1,1.984066401E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.933594622E2,5.140443952E1,-5.124279300E-1,1.985689941E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.943636622E2,5.140443954E1,-5.124277800E-1,1.985366473E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.953613102E2,5.140443953E1,-5.124276000E-1,1.984267864E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.963633634E2,5.140443955E1,-5.124274900E-1,1.984151910E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.973645682E2,5.140443958E1,-5.124273300E-1,1.983382885E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.983645323E2,5.140443961E1,-5.124270700E-1,1.982308698E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
1.993641937E2,5.140443965E1,-5.124268600E-1,1.981899787E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.003647751E2,5.140443974E1,-5.124265000E-1,1.979897874E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.013568212E2,5.140443979E1,-5.124263200E-1,1.979903997E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.023648354E2,5.140443979E1,-5.124262400E-1,1.980758500E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.033662414E2,5.140443984E1,-5.124259500E-1,1.981667957E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.043629549E2,5.140443989E1,-5.124257600E-1,1.983096201E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.053570901E2,5.140443991E1,-5.124256600E-1,1.983102316E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.063648695E2,5.140443985E1,-5.124257200E-1,1.984841814E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.073685883E2,5.140443980E1,-5.124257600E-1,1.984359635E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.083646744E2,5.140443976E1,-5.124258400E-1,1.983914070E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.093641915E2,5.140443974E1,-5.124258100E-1,1.984146009E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.103617296E2,5.140443973E1,-5.124257900E-1,1.983822526E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.113593696E2,5.140443974E1,-5.124258000E-1,1.984158217E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.123599361E2,5.140443972E1,-5.124258700E-1,1.985244635E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.133601752E2,5.140443972E1,-5.124259000E-1,1.985049319E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.143600834E2,5.140443970E1,-5.124258800E-1,1.985037116E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.153616232E2,5.140443970E1,-5.124258400E-1,1.985507092E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.163621073E2,5.140443970E1,-5.124257900E-1,1.985842792E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.173595958E2,5.140443970E1,-5.124258000E-1,1.985323991E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.183554697E2,5.140443970E1,-5.124258100E-1,1.985330094E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
