"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.186806899E2,5.140342133E1,-5.162762000E-1,2.178574188E1,0.000000000E0,NaN,1.072000027E1,6.000000000E0
2.196820016E2,5.140342137E1,-5.162773500E-1,2.178519106E1,0.000000000E0,NaN,1.072000027E1,6.000000000E0
2.206820012E2,5.140342140E1,-5.162778800E-1,2.179025628E1,0.000000000E0,NaN,1.072000027E1,6.000000000E0
2.216801757E2,5.140342136E1,-5.162781900E-1,2.179269732E1,0.000000000E0,NaN,1.072000027E1,6.000000000E0
2.226797815E2,5.140342131E1,-5.162783500E-1,2.179947205E1,0.000000000E0,NaN,1.072000027E1,6.000000000E0
2.236795287E2,5.140342128E1,-5.162784200E-1,2.180142510E1,0.000000000E0,NaN,9.648000717E0,6.000000000E0
2.246798094E2,5.140342127E1,-5.162784200E-1,2.180398859E1,0.000000000E0,NaN,9.648000717E0,6.000000000E0
2.256800172E2,5.140342122E1,-5.162784300E-1,2.180447689E1,0.000000000E0,NaN,9.648000717E0,6.000000000E0
2.266807336E2,5.140342118E1,-5.162784300E-1,2.181198424E1,0.000000000E0,NaN,1.072000027E1,6.000000000E0
2.276803761E2,5.140342116E1,-5.162784400E-1,2.181521910E1,0.000000000E0,NaN,9.648000717E0,6.000000000E0
2.286830076E2,5.140342114E1,-5.162784700E-1,2.181851497E1,0.000000000E0,NaN,9.648000717E0,6.000000000E0
2.296801522E2,5.140342111E1,-5.162785100E-1,2.181851494E1,0.000000000E0,NaN,9.648000717E0,6.000000000E0
2.306799516E2,5.140342109E1,-5.162785600E-1,2.182260425E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
2.316823674E2,5.140342107E1,-5.162786100E-1,2.182944013E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
2.326801448E2,5.140342101E1,-5.162786700E-1,2.182596109E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
2.336817499E2,5.140342121E1,-5.162786700E-1,2.173678860E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
2.346825990E2,5.140342641E1,-5.162734600E-1,2.181278065E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
2.356818730E2,5.140342708E1,-5.162716100E-1,2.223148376E1,0.000000000E0,NaN,9.648000717E0,6.000000000E0
2.366805777E2,5.140342750E1,-5.162698800E-1,2.215897593E1,0.000000000E0,NaN,1.072000027E1,6.000000000E0
2.376814121E2,5.140342771E1,-5.162690300E-1,2.215269026E1,0.000000000E0,NaN,1.072000027E1,6.000000000E0
2.386808163E2,5.140342786E1,-5.162686700E-1,2.215494892E1,0.000000000E0,NaN,1.072000027E1,6.000000000E0
2.396819619E2,5.140342799E1,-5.162686500E-1,2.214835707E1,0.000000000E0,NaN,1.072000027E1,6.000000000E0
2.406829070E2,5.140342814E1,-5.162688800E-1,2.217063451E1,0.000000000E0,NaN,1.072000027E1,6.000000000E0
2.416849972E2,5.140342840E1,-5.162693100E-1,2.219840479E1,0.000000000E0,NaN,1.072000027E1,6.000000000E0
2.426820339E2,5.140345443E1,-5.162992100E-1,1.888591062E1,3.640000105E0,3.315000000E2,1.072000027E1,6.000000000E0
2.436826605E2,5.140347064E1,-5.163169100E-1,1.861182956E1,0.000000000E0,NaN,9.648000717E0,6.000000000E0
2.446985534E2,5.140347289E1,-5.163227200E-1,1.946747252E1,2.700000107E-1,1.136999969E2,9.648000717E0,4.000000000E0
2.456851531E2,5.140347463E1,-5.163217900E-1,1.934076359E1,6.600000262E-1,1.100000000E2,9.648000717E0,6.000000000E0
2.466808350E2,5.140347394E1,-5.163149000E-1,1.936750626E1,6.600000262E-1,1.093000031E2,1.072000027E1,6.000000000E0
2.476858359E2,5.140347407E1,-5.163122800E-1,1.938313453E1,0.000000000E0,NaN,1.179199982E1,6.000000000E0
2.486812297E2,5.140347496E1,-5.163138100E-1,1.938374234E1,0.000000000E0,NaN,1.286400032E1,6.000000000E0
2.496788753E2,5.140347567E1,-5.163150300E-1,1.938428963E1,0.000000000E0,NaN,1.500800037E1,6.000000000E0
2.506784691E2,5.140347625E1,-5.163160100E-1,1.938477628E1,0.000000000E0,NaN,1.822400093E1,6.000000000E0
2.516786701E2,5.140347670E1,-5.163167900E-1,1.938514120E1,0.000000000E0,NaN,2.036800003E1,8.000000000E0
2.526804250E2,5.140326007E1,-5.159598300E-1,1.715990892E1,7.400000095E0,1.275000000E2,9.648000717E0,6.000000000E0
2.536909520E2,5.140319894E1,-5.157794900E-1,1.674288212E1,9.260000229E0,1.204000015E2,6.432000160E0,8.000000000E0
2.546843891E2,5.140319384E1,-5.156112400E-1,1.949255143E1,8.409999847E0,8.050000000E1,5.360000134E0,8.000000000E0
2.556873586E2,5.140321262E1,-5.154708600E-1,1.994120519E1,7.690000057E0,9.240000153E1,4.288000107E0,6.000000000E0
2.566827982E2,5.140323338E1,-5.153491400E-1,1.671600566E1,7.170000076E0,7.300000000E1,5.360000134E0,6.000000000E0
2.576814006E2,5.140333239E1,-5.152185000E-1,1.849876224E1,6.610000134E0,5.679999924E1,5.360000134E0,6.000000000E0
2.586799145E2,5.140331691E1,-5.152746400E-1,1.923875174E1,2.119999886E0,4.540000153E1,5.360000134E0,6.000000000E0
2.596762454E2,5.140329989E1,-5.152437200E-1,2.032309193E1,2.130000114E0,8.680000305E1,4.288000107E0,4.000000000E0
2.606832909E2,5.140333627E1,-5.152105300E-1,1.960729043E1,2.220000029E0,3.940000153E1,3.216000080E0,4.000000000E0
2.616874087E2,5.140332944E1,-5.152377500E-1,2.063826589E1,1.419999957E0,3.790000153E1,3.216000080E0,4.000000000E0
2.626869089E2,5.140334212E1,-5.152337000E-1,2.007094105E1,1.570000052E0,3.340000153E1,3.216000080E0,4.000000000E0
2.636852199E2,5.140335242E1,-5.152075300E-1,1.952207868E1,2.250000000E0,5.540000153E1,3.216000080E0,4.000000000E0
2.646842493E2,5.140335601E1,-5.151870500E-1,1.961194630E1,1.759999990E0,5.079999924E1,3.216000080E0,4.000000000E0
2.656864382E2,5.140337107E1,-5.151558200E-1,2.014810929E1,1.759999990E0,4.790000153E1,3.216000080E0,4.000000000E0
2.666845163E2,5.140339030E1,-5.151235300E-1,2.051038175E1,2.440000057E0,5.759999847E1,4.288000107E0,4.000000000E0
2.676880280E2,5.140339455E1,-5.151002500E-1,2.083517685E1,1.820000052E0,6.400000000E1,3.216000080E0,4.000000000E0
2.686850292E2,5.140341764E1,-5.150715800E-1,2.262694656E1,2.200000048E0,5.000000000E1,3.216000080E0,4.000000000E0
2.696822719E2,5.140342664E1,-5.150562500E-1,2.415564685E1,1.610000014E0,4.179999924E1,3.216000080E0,4.000000000E0
2.706822198E2,5.140343688E1,-5.150427400E-1,2.375483961E1,1.299999952E0,4.409999847E1,3.216000080E0,4.000000000E0
2.716838453E2,5.140344658E1,-5.150290500E-1,2.466421361E1,1.299999952E0,4.400000000E1,3.216000080E0,4.000000000E0
2.726837160E2,5.140345516E1,-5.150168300E-1,2.630863285E1,1.169999957E0,4.309999847E1,3.216000080E0,4.000000000E0
2.736849391E2,5.140346601E1,-5.149997700E-1,2.626512956E1,1.909999967E0,5.020000076E1,3.216000080E0,4.000000000E0
2.746831338E2,5.140347853E1,-5.149815200E-1,2.655176586E1,1.409999967E0,5.020000076E1,3.216000080E0,4.000000000E0
2.756803612E2,5.140349448E1,-5.149534000E-1,2.670083933E1,2.410000086E0,4.840000153E1,4.288000107E0,4.000000000E0
2.766814679E2,5.140351184E1,-5.149238800E-1,2.631396396E1,1.960000038E0,4.690000153E1,4.288000107E0,4.000000000E0
2.776819984E2,5.140352910E1,-5.148913900E-1,2.544283953E1,2.150000095E0,5.050000000E1,4.288000107E0,6.000000000E0
2.786822367E2,5.140354738E1,-5.148554300E-1,2.469372815E1,2.960000038E0,5.090000153E1,4.288000107E0,6.000000000E0
2.796820746E2,5.140360200E1,-5.147338500E-1,2.376074275E1,7.550000191E0,5.150000000E1,4.288000107E0,6.000000000E0
2.806825007E2,5.140365944E1,-5.146282700E-1,2.341379461E1,8.210000038E0,5.000000000E1,4.288000107E0,6.000000000E0
2.816836132E2,5.140372128E1,-5.145333500E-1,2.384637098E1,9.000000000E0,4.509999847E1,5.360000134E0,6.000000000E0
2.826800614E2,5.140375384E1,-5.145531100E-1,2.379444463E1,6.150000095E0,2.579999924E1,7.504000187E0,6.000000000E0
2.836802251E2,5.140381014E1,-5.145372900E-1,2.415032426E1,5.780000210E0,2.060000038E1,1.072000027E1,8.000000000E0
2.846793276E2,5.140383350E1,-5.145388200E-1,2.366245310E1,4.630000114E0,1.339999962E1,1.179199982E1,8.000000000E0
2.856801838E2,5.140375517E1,-5.146096800E-1,2.409130740E1,4.199999869E-1,1.483000031E2,9.648000717E0,8.000000000E0
2.866827886E2,5.140376032E1,-5.146286400E-1,2.391678028E1,9.499999881E-1,2.520000076E1,9.648000717E0,8.000000000E0
2.876824024E2,5.140376212E1,-5.146186900E-1,2.459934799E1,1.169999957E0,6.029999924E1,1.179199982E1,8.000000000E0
2.886832891E2,5.140372326E1,-5.147414000E-1,2.406143546E1,4.019999981E0,2.391999969E2,1.286400032E1,1.200000000E1
2.896807708E2,5.140359187E1,-5.149388600E-1,2.780827749E1,1.047000027E1,2.215000000E2,1.072000027E1,1.200000000E1
2.906871511E2,5.140348830E1,-5.151079200E-1,2.676393905E1,1.097000027E1,2.223999939E2,1.072000027E1,1.200000000E1
2.916853906E2,5.140339106E1,-5.152581700E-1,2.617451559E1,1.189000034E1,2.240000000E2,1.286400032E1,1.200000000E1
2.926795470E2,5.140329490E1,-5.154298500E-1,2.501981743E1,1.263000011E1,2.275000000E2,1.715200043E1,1.200000000E1
2.936795947E2,5.140327605E1,-5.155690900E-1,2.474261292E1,1.039000034E1,2.298999939E2,1.822400093E1,1.200000000E1
2.946813789E2,5.140337570E1,-5.155935600E-1,2.146724822E1,4.309999943E0,2.676000061E2,1.286400032E1,1.200000000E1
2.956798558E2,5.140340878E1,-5.156889700E-1,2.036438242E1,4.070000172E0,2.797999878E2,1.286400032E1,1.200000000E1
2.966805811E2,5.140346857E1,-5.157574600E-1,1.940423390E1,5.260000229E0,2.962999878E2,1.286400032E1,1.200000000E1
2.976804044E2,5.140368580E1,-5.156327400E-1,1.875160325E1,1.143000031E1,2.099999905E0,1.072000027E1,1.200000000E1
2.986856801E2,5.140386169E1,-5.155326800E-1,1.961636297E1,1.259000015E1,8.899999619E0,1.072000027E1,1.200000000E1
2.996857226E2,5.140394245E1,-5.154921000E-1,1.743282965E1,1.125000000E1,9.199999809E0,1.179199982E1,1.200000000E1
3.006817733E2,5.140396875E1,-5.154488600E-1,1.549878585E1,8.800000191E0,1.430000019E1,1.393600082E1,1.200000000E1
3.016823398E2,5.140391799E1,-5.155037900E-1,1.434225443E1,4.309999943E0,3.472000122E2,1.393600082E1,1.200000000E1
3.026811633E2,5.140392247E1,-5.155965700E-1,1.239419576E1,4.719999790E0,3.252000122E2,1.286400032E1,1.200000000E1
3.036799698E2,5.140388917E1,-5.156238400E-1,1.015138467E1,1.210000038E0,3.000000000E2,1.500800037E1,1.200000000E1
3.046803226E2,5.140384245E1,-5.156768700E-1,9.924235378E0,1.990000010E0,2.481999969E2,1.822400093E1,1.200000000E1
3.056814593E2,5.140372804E1,-5.157652700E-1,1.063019033E1,4.559999943E0,2.206999969E2,2.144000053E1,1.600000000E1
3.066808713E2,5.140365808E1,-5.157174000E-1,1.118211596E1,4.289999962E0,1.576999969E2,1.929600143E1,1.600000000E1
3.076820968E2,5.140355454E1,-5.156452900E-1,1.166994652E1,8.970000267E0,1.401999969E2,1.500800037E1,1.200000000E1
3.086852797E2,5.140338205E1,-5.154991400E-1,9.424335137E0,1.486999989E1,1.421000061E2,1.072000027E1,1.200000000E1
3.096840318E2,5.140328908E1,-5.153852600E-1,8.709697612E0,1.398999977E1,1.398999939E2,1.072000027E1,1.200000000E1
3.106796225E2,5.140327752E1,-5.152477000E-1,6.411907542E0,1.118999958E1,1.280000000E2,9.648000717E0,1.200000000E1
3.116806777E2,5.140325303E1,-5.152282300E-1,7.492331692E0,8.420000076E0,1.366000061E2,1.072000027E1,1.200000000E1
3.126810592E2,5.140323299E1,-5.153396300E-1,6.176772478E0,5.340000153E0,1.771000061E2,1.179199982E1,1.200000000E1
3.136810926E2,5.140325753E1,-5.155271500E-1,7.340701105E0,3.799999952E0,2.480000000E2,1.286400032E1,1.200000000E1
3.146833502E2,5.140325686E1,-5.156111100E-1,7.321429055E0,3.849999905E0,2.498000031E2,1.179199982E1,1.200000000E1
3.156803252E2,5.140326407E1,-5.156836800E-1,8.718731395E0,4.030000210E0,2.531000061E2,1.179199982E1,1.200000000E1
3.166825085E2,5.140327535E1,-5.157775900E-1,8.928076530E0,4.420000076E0,2.600000000E2,1.179199982E1,1.200000000E1
3.176825986E2,5.140327624E1,-5.158594900E-1,1.088311030E1,3.829999924E0,2.630000000E2,1.072000027E1,1.200000000E1
3.186836234E2,5.140328632E1,-5.159363600E-1,1.059876464E1,3.670000076E0,2.775000000E2,1.179199982E1,1.200000000E1
3.196820871E2,5.140330371E1,-5.159685000E-1,1.262111210E1,2.359999895E0,2.965000000E2,1.179199982E1,1.200000000E1
3.206824773E2,5.140332883E1,-5.160040900E-1,1.348939738E1,1.759999990E0,3.237999878E2,1.072000027E1,8.000000000E0
3.216824424E2,5.140334305E1,-5.160340900E-1,1.416171301E1,1.620000005E0,3.031000061E2,1.072000027E1,8.000000000E0
3.226818009E2,5.140335255E1,-5.160799000E-1,1.443362086E1,2.000000000E0,3.020000000E2,1.072000027E1,8.000000000E0
3.236818711E2,5.140335929E1,-5.161106100E-1,1.541349661E1,1.610000014E0,2.975000000E2,1.072000027E1,8.000000000E0
3.246825071E2,5.140336919E1,-5.161365000E-1,1.780762207E1,1.570000052E0,3.101000061E2,1.072000027E1,8.000000000E0
3.256829088E2,5.140338144E1,-5.161661800E-1,1.773079389E1,1.820000052E0,3.022000122E2,1.072000027E1,8.000000000E0
3.266816568E2,5.140338699E1,-5.161986000E-1,1.730893482E1,1.600000024E0,2.948999939E2,1.072000027E1,8.000000000E0
3.276808689E2,5.140339197E1,-5.162183800E-1,1.733795900E1,5.000000000E-1,2.878999939E2,1.072000027E1,8.000000000E0
3.286812322E2,5.140339637E1,-5.162294000E-1,1.883458510E1,3.799999952E-1,2.643999939E2,1.072000027E1,8.000000000E0
3.296800037E2,5.140339925E1,-5.162421800E-1,1.933664207E1,5.699999928E-1,2.568999939E2,1.072000027E1,8.000000000E0
3.306806260E2,5.140339769E1,-5.162544700E-1,1.834566056E1,1.049999952E0,2.065000000E2,9.648000717E0,8.000000000E0
3.316810064E2,5.140339607E1,-5.162606700E-1,2.019623962E1,0.000000000E0,NaN,9.648000717E0,8.000000000E0
3.326803779E2,5.140340386E1,-5.162619000E-1,2.128442877E1,0.000000000E0,NaN,9.648000717E0,8.000000000E0
3.336807953E2,5.140340854E1,-5.162643300E-1,2.076995729E1,0.000000000E0,NaN,9.648000717E0,8.000000000E0
3.346799753E2,5.140340843E1,-5.162649100E-1,2.069268611E1,0.000000000E0,NaN,9.648000717E0,6.000000000E0
3.356806580E2,5.140340654E1,-5.162620000E-1,2.082477114E1,0.000000000E0,NaN,9.648000717E0,6.000000000E0
3.366792893E2,5.140340485E1,-5.162606300E-1,2.126813337E1,0.000000000E0,NaN,9.648000717E0,6.000000000E0
3.376788803E2,5.140340276E1,-5.162619500E-1,2.068170726E1,0.000000000E0,NaN,9.648000717E0,6.000000000E0
3.386800670E2,5.140340273E1,-5.162644100E-1,2.037854251E1,0.000000000E0,NaN,9.648000717E0,6.000000000E0
3.396803154E2,5.140340239E1,-5.162654500E-1,2.090173476E1,0.000000000E0,NaN,9.648000717E0,6.000000000E0
3.406824218E2,5.140340147E1,-5.162646900E-1,2.093390186E1,0.000000000E0,NaN,9.648000717E0,6.000000000E0
3.416825876E2,5.140340146E1,-5.162651400E-1,2.077765129E1,0.000000000E0,NaN,9.648000717E0,6.000000000E0
3.426860573E2,5.140340179E1,-5.162651800E-1,2.069757290E1,0.000000000E0,NaN,9.648000717E0,6.000000000E0
3.436800720E2,5.140340272E1,-5.162645100E-1,2.056219717E1,0.000000000E0,NaN,9.648000717E0,6.000000000E0
3.446795778E2,5.140340277E1,-5.162647300E-1,2.041308797E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
3.456792878E2,5.140340272E1,-5.162648800E-1,2.044098088E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
3.466813061E2,5.140340278E1,-5.162648000E-1,2.050799754E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
3.476815431E2,5.140340293E1,-5.162647500E-1,2.045215034E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
3.486835718E2,5.140340315E1,-5.162646500E-1,2.042987249E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
3.496810049E2,5.140340332E1,-5.162646000E-1,2.040387147E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
3.506806910E2,5.140340345E1,-5.162645800E-1,2.038672053E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
3.516814446E2,5.140340352E1,-5.162646000E-1,2.039184741E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
3.526812715E2,5.140340345E1,-5.162646300E-1,2.044830494E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
3.536809830E2,5.140340342E1,-5.162646600E-1,2.044067553E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
3.546809022E2,5.140340339E1,-5.162647000E-1,2.043866134E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
3.556807965E2,5.140340339E1,-5.162647100E-1,2.043475507E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
3.566813504E2,5.140340339E1,-5.162647400E-1,2.043542642E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
3.576829662E2,5.140340338E1,-5.162648000E-1,2.042364657E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
3.586806029E2,5.140340337E1,-5.162648400E-1,2.042730863E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
3.596796380E2,5.140340340E1,-5.162648500E-1,2.042840723E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
3.606809104E2,5.140340343E1,-5.162648600E-1,2.042675925E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
3.616798929E2,5.140340346E1,-5.162648800E-1,2.043017717E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
3.626792549E2,5.140340348E1,-5.162648700E-1,2.043145891E1,0.000000000E0,NaN,9.648000717E0,3.000000000E0
3.636804499E2,5.140340354E1,-5.162648500E-1,2.043243546E1,0.000000000E0,NaN,9.648000717E0,3.000000000E0
3.646818639E2,5.140340357E1,-5.162648400E-1,2.043969864E1,0.000000000E0,NaN,9.648000717E0,3.000000000E0
3.656788581E2,5.140340355E1,-5.162648200E-1,2.043408344E1,0.000000000E0,NaN,9.648000717E0,3.000000000E0
3.666798205E2,5.140340354E1,-5.162648200E-1,2.042889546E1,0.000000000E0,NaN,9.648000717E0,3.000000000E0
3.676820376E2,5.140340352E1,-5.162648200E-1,2.042279196E1,0.000000000E0,NaN,9.648000717E0,3.000000000E0
3.686785214E2,5.140340353E1,-5.162648100E-1,2.042193747E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
3.696828523E2,5.140340354E1,-5.162648500E-1,2.042413468E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
3.706793615E2,5.140340359E1,-5.162648300E-1,2.042999405E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
3.716811199E2,5.140340362E1,-5.162648100E-1,2.042559952E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
3.726841065E2,5.140340365E1,-5.162648100E-1,2.042547743E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
3.736796576E2,5.140340366E1,-5.162647800E-1,2.042663713E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
3.746838230E2,5.140340369E1,-5.162647700E-1,2.042712541E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
3.756849647E2,5.140340370E1,-5.162647700E-1,2.043365616E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
3.766859921E2,5.140340374E1,-5.162647700E-1,2.044018690E1,0.000000000E0,NaN,9.648000717E0,4.000000000E0
3.776857364E2,5.140340374E1,-5.162647700E-1,2.043451063E1,0.000000000E0,NaN,9.648000717E0,6.000000000E0
3.786838806E2,5.140340375E1,-5.162647400E-1,2.044366593E1,0.000000000E0,NaN,9.648000717E0,6.000000000E0
3.796850714E2,5.140340376E1,-5.162647100E-1,2.044549702E1,0.000000000E0,NaN,9.648000717E0,6.000000000E0
3.806846775E2,5.140340374E1,-5.162646600E-1,2.043243557E1,0.000000000E0,NaN,9.648000717E0,6.000000000E0
3.816806776E2,5.140340373E1,-5.162646300E-1,2.043048249E1,0.000000000E0,NaN,9.648000717E0,6.000000000E0
3.826761571E2,5.140340373E1,-5.162646100E-1,2.043048252E1,0.000000000E0,NaN,9.648000717E0,6.000000000E0
3.836776513E2,5.140340372E1,-5.162646100E-1,2.042804112E1,0.000000000E0,NaN,1.072000027E1,8.000000000E0
3.846803940E2,5.140340372E1,-5.162646000E-1,2.042761389E1,0.000000000E0,NaN,1.072000027E1,8.000000000E0
3.856820064E2,5.140340372E1,-5.162645900E-1,2.042663734E1,0.000000000E0,NaN,1.072000027E1,8.000000000E0
3.866806988E2,5.140340373E1,-5.162645900E-1,2.042962805E1,0.000000000E0,NaN,1.072000027E1,8.000000000E0
3.876797998E2,5.140340373E1,-5.162645800E-1,2.043194740E1,0.000000000E0,NaN,1.179199982E1,8.000000000E0
3.886796240E2,5.140340372E1,-5.162645600E-1,2.042559978E1,0.000000000E0,NaN,1.179199982E1,8.000000000E0
3.896790782E2,5.140339816E1,-5.162673800E-1,1.943621990E1,5.299999714E-1,1.755000000E2,1.179199982E1,8.000000000E0
3.906798107E2,5.140339061E1,-5.162862800E-1,1.864298774E1,2.599999905E-1,1.893000031E2,1.179199982E1,8.000000000E0
3.916802632E2,5.140337956E1,-5.163281500E-1,2.052215277E1,0.000000000E0,NaN,1.072000027E1,8.000000000E0
3.926836969E2,5.140337316E1,-5.163449600E-1,2.012998454E1,0.000000000E0,NaN,1.072000027E1,8.000000000E0
3.936839058E2,5.140336816E1,-5.163517700E-1,2.024338240E1,0.000000000E0,NaN,1.072000027E1,8.000000000E0
3.946823265E2,5.140336745E1,-5.163506200E-1,1.960947320E1,0.000000000E0,NaN,9.648000717E0,6.000000000E0
3.956800301E2,5.140337532E1,-5.163364500E-1,1.943071424E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.966808199E2,5.140338326E1,-5.163222700E-1,1.911316131E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
3.976804166E2,5.140338819E1,-5.163125200E-1,1.794312663E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
3.986794591E2,5.140338738E1,-5.163168900E-1,1.808454002E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
3.996786689E2,5.140338378E1,-5.163233600E-1,1.765570108E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
4.006817691E2,5.140338289E1,-5.163249800E-1,1.717437634E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
4.016798713E2,5.140338257E1,-5.163255300E-1,1.691442711E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
4.026782032E2,5.140338281E1,-5.163257200E-1,1.688311568E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
4.036769219E2,5.140338295E1,-5.163257600E-1,1.687310577E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
4.046782339E2,5.140338301E1,-5.163257600E-1,1.682128688E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
4.056782346E2,5.140338284E1,-5.163254500E-1,1.680547929E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
4.066814271E2,5.140338264E1,-5.163254700E-1,1.680517421E1,0.000000000E0,NaN,5.360000134E0,6.000000000E0
4.076795741E2,5.140338258E1,-5.163255500E-1,1.679052571E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
4.086780952E2,5.140338249E1,-5.163256200E-1,1.679955889E1,0.000000000E0,NaN,5.360000134E0,6.000000000E0
4.096777715E2,5.140338258E1,-5.163257900E-1,1.680822560E1,0.000000000E0,NaN,5.360000134E0,6.000000000E0
4.106790182E2,5.140338252E1,-5.163256700E-1,1.683111398E1,0.000000000E0,NaN,5.360000134E0,6.000000000E0
4.116808895E2,5.140338257E1,-5.163254400E-1,1.684490819E1,0.000000000E0,NaN,5.360000134E0,6.000000000E0
4.126801645E2,5.140338261E1,-5.163253200E-1,1.684966906E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
4.136788927E2,5.140338266E1,-5.163252800E-1,1.685430775E1,0.000000000E0,NaN,5.360000134E0,8.000000000E0
4.146780881E2,5.140338264E1,-5.163252500E-1,1.686773553E1,0.000000000E0,NaN,5.360000134E0,8.000000000E0
4.156779409E2,5.140338263E1,-5.163252400E-1,1.686718623E1,0.000000000E0,NaN,5.360000134E0,8.000000000E0
4.166783479E2,5.140338263E1,-5.163252400E-1,1.686541622E1,0.000000000E0,NaN,4.288000107E0,8.000000000E0
4.176779565E2,5.140338249E1,-5.163253600E-1,1.687200795E1,0.000000000E0,NaN,4.288000107E0,8.000000000E0
4.186784381E2,5.140338239E1,-5.163254300E-1,1.686498888E1,0.000000000E0,NaN,5.360000134E0,8.000000000E0
4.196790699E2,5.140338232E1,-5.163254800E-1,1.686193711E1,0.000000000E0,NaN,5.360000134E0,8.000000000E0
4.206788744E2,5.140338221E1,-5.163256500E-1,1.688818208E1,0.000000000E0,NaN,4.288000107E0,8.000000000E0
4.216795976E2,5.140338899E1,-5.163501700E-1,1.850966728E1,5.000000000E-1,1.968000031E2,4.288000107E0,8.000000000E0
4.226789195E2,5.140339101E1,-5.163707200E-1,2.109667580E1,6.100000143E-1,2.261000061E2,3.216000080E0,6.000000000E0
4.236787436E2,5.140338841E1,-5.163946000E-1,1.932339254E1,1.000000000E0,2.231999969E2,3.216000080E0,6.000000000E0
4.246818636E2,5.140338510E1,-5.164097000E-1,1.933564343E1,8.199999928E-1,1.983000031E2,3.216000080E0,6.000000000E0
4.256800616E2,5.140338160E1,-5.164150800E-1,1.420331461E1,1.220000029E0,1.249000015E2,3.216000080E0,4.000000000E0
4.266805742E2,5.140338021E1,-5.164022000E-1,1.486080270E1,1.799999952E0,9.340000153E1,3.216000080E0,6.000000000E0
4.276809460E2,5.140337691E1,-5.163864200E-1,1.664976547E1,1.730000019E0,1.296000061E2,3.216000080E0,6.000000000E0
4.286820265E2,5.140336890E1,-5.163761200E-1,1.714508416E1,1.700000048E0,1.421000061E2,3.216000080E0,6.000000000E0
4.296812242E2,5.140335594E1,-5.163765400E-1,1.865064625E1,1.669999957E0,1.738999939E2,3.216000080E0,6.000000000E0
4.306813360E2,5.140334241E1,-5.163822500E-1,2.036970292E1,1.620000005E0,1.788000031E2,3.216000080E0,6.000000000E0
4.316806125E2,5.140333050E1,-5.163911100E-1,2.012427697E1,1.559999943E0,1.926999969E2,3.216000080E0,6.000000000E0
4.326810662E2,5.140332180E1,-5.163948000E-1,2.073102840E1,1.139999986E0,1.841000061E2,3.216000080E0,6.000000000E0
4.336808222E2,5.140331560E1,-5.163990100E-1,2.032203047E1,1.129999995E0,1.946000061E2,3.216000080E0,6.000000000E0
4.346810463E2,5.140330959E1,-5.164025400E-1,1.893616560E1,1.129999995E0,1.945000000E2,3.216000080E0,6.000000000E0
